"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X19" 2884.20354016466 2886.01340838865 2886.01340838865 3287.4687341692 3287.4687341692 2882.36359101021 2884.11677943157 2884.11677943157 3287.4687341692 3287.4687341692 3287.4687341692 3287.4687341692 2882.36359101021 2884.11677943157 2884.11677943157 2884.11677943157 2963.77549830409 2956.68981669077 2956.68981669077 2956.68981669077 2956.68981669077 2956.68981669077 3158.71869527432 3163.61404519109 3163.61404519109 3163.61404519109 2486.31980837736 2963.77549830409 2956.68981669077 2956.68981669077 2956.68981669077 2956.68981669077 2956.68981669077 3158.71869527432 3163.61404519109 3163.61404519109 3163.61404519109 3163.61404519109 2956.68981669077 2956.68981669077 2956.68981669077 2956.68981669077 2956.68981669077 3158.71869527432 3163.61404519109 3163.61404519109 3163.61404519109 3163.61404519109 3163.61404519109 2956.68981669077 2956.68981669077 3158.71869527432 3163.61404519109 3163.61404519109 3163.61404519109 3163.61404519109 3163.61404519109
"X20" 3021.4444320609 3025.9794729813 3025.9794729813 3561.91485830435 3561.91485830435 3020.60955404224 3020.68385507268 3020.68385507268 3561.91485830435 3561.91485830435 3561.91485830435 3561.91485830435 3020.60955404224 3020.68385507268 3020.68385507268 3020.68385507268 3092.24291739853 3086.54288457816 3086.54288457816 3086.54288457816 3086.54288457816 3086.54288457816 3257.63015122696 3267.71938139967 3267.71938139967 3267.71938139967 2630.84941471739 3092.24291739853 3086.54288457816 3086.54288457816 3086.54288457816 3086.54288457816 3086.54288457816 3257.63015122696 3267.71938139967 3267.71938139967 3267.71938139967 3267.71938139967 3086.54288457816 3086.54288457816 3086.54288457816 3086.54288457816 3086.54288457816 3257.63015122696 3267.71938139967 3267.71938139967 3267.71938139967 3267.71938139967 3267.71938139967 3086.54288457816 3086.54288457816 3257.63015122696 3267.71938139967 3267.71938139967 3267.71938139967 3267.71938139967 3267.71938139967
"X21" 3150.23394746304 3156.35118134369 3156.35118134369 3831.00559871376 3831.00559871376 3151.52482440929 3149.58701305826 3149.58701305826 3831.00559871376 3831.00559871376 3831.00559871376 3831.00559871376 3151.52482440929 3149.58701305826 3149.58701305826 3149.58701305826 3207.03210097911 3201.64747623164 3201.64747623164 3201.64747623164 3201.64747623164 3201.64747623164 3336.45551719803 3347.02349720667 3347.02349720667 3347.02349720667 2791.27325980144 3207.03210097911 3201.64747623164 3201.64747623164 3201.64747623164 3201.64747623164 3201.64747623164 3336.45551719803 3347.02349720667 3347.02349720667 3347.02349720667 3347.02349720667 3201.64747623164 3201.64747623164 3201.64747623164 3201.64747623164 3201.64747623164 3336.45551719803 3347.02349720667 3347.02349720667 3347.02349720667 3347.02349720667 3347.02349720667 3201.64747623164 3201.64747623164 3336.45551719803 3347.02349720667 3347.02349720667 3347.02349720667 3347.02349720667 3347.02349720667
"X22" 3258.1100550085 3263.11470263182 3263.11470263182 4073.46850467371 4073.46850467371 3261.65515512041 3258.53009024434 3258.53009024434 4073.46850467371 4073.46850467371 4073.46850467371 4073.46850467371 3261.65515512041 3258.53009024434 3258.53009024434 3258.53009024434 3294.29744990685 3287.608304156 3287.608304156 3287.608304156 3287.608304156 3287.608304156 3389.66679792648 3393.38161288031 3393.38161288031 3393.38161288031 2955.4060417939 3294.29744990685 3287.608304156 3287.608304156 3287.608304156 3287.608304156 3287.608304156 3389.66679792648 3393.38161288031 3393.38161288031 3393.38161288031 3393.38161288031 3287.608304156 3287.608304156 3287.608304156 3287.608304156 3287.608304156 3389.66679792648 3393.38161288031 3393.38161288031 3393.38161288031 3393.38161288031 3393.38161288031 3287.608304156 3287.608304156 3389.66679792648 3393.38161288031 3393.38161288031 3393.38161288031 3393.38161288031 3393.38161288031
"X23" 3345.30211443718 3346.07974969623 3346.07974969623 4269.7778929312 4269.7778929312 3350.0370061763 3347.47113716107 3347.47113716107 4269.7778929312 4269.7778929312 4269.7778929312 4269.7778929312 3350.0370061763 3347.47113716107 3347.47113716107 3347.47113716107 3362.39352533551 3353.16519653734 3353.16519653734 3353.16519653734 3353.16519653734 3353.16519653734 3432.60755225877 3423.30083858532 3423.30083858532 3423.30083858532 3118.42102466438 3362.39352533551 3353.16519653734 3353.16519653734 3353.16519653734 3353.16519653734 3353.16519653734 3432.60755225877 3423.30083858532 3423.30083858532 3423.30083858532 3423.30083858532 3353.16519653734 3353.16519653734 3353.16519653734 3353.16519653734 3353.16519653734 3432.60755225877 3423.30083858532 3423.30083858532 3423.30083858532 3423.30083858532 3423.30083858532 3353.16519653734 3353.16519653734 3432.60755225877 3423.30083858532 3423.30083858532 3423.30083858532 3423.30083858532 3423.30083858532
"X24" 3425.99868145787 3420.35305961773 3420.35305961773 4406.691409769 4406.691409769 3430.36484998847 3430.0242767284 3430.0242767284 4406.691409769 4406.691409769 4406.691409769 4406.691409769 3430.36484998847 3430.0242767284 3430.0242767284 3430.0242767284 3442.08060093156 3430.28660487726 3430.28660487726 3430.28660487726 3430.28660487726 3430.28660487726 3499.48328343988 3475.76925831687 3475.76925831687 3475.76925831687 3283.72913493777 3442.08060093156 3430.28660487726 3430.28660487726 3430.28660487726 3430.28660487726 3430.28660487726 3499.48328343988 3475.76925831687 3475.76925831687 3475.76925831687 3475.76925831687 3430.28660487726 3430.28660487726 3430.28660487726 3430.28660487726 3430.28660487726 3499.48328343988 3475.76925831687 3475.76925831687 3475.76925831687 3475.76925831687 3475.76925831687 3430.28660487726 3430.28660487726 3499.48328343988 3475.76925831687 3475.76925831687 3475.76925831687 3475.76925831687 3475.76925831687
"X25" 3520.76842829975 3508.32657287714 3508.32657287714 4480.44847219735 4480.44847219735 3523.86048434413 3526.16635165273 3526.16635165273 4480.44847219735 4480.44847219735 4480.44847219735 4480.44847219735 3523.86048434413 3526.16635165273 3526.16635165273 3526.16635165273 3570.55462461714 3557.61760782357 3557.61760782357 3557.61760782357 3557.61760782357 3557.61760782357 3626.21132542541 3592.93760000541 3592.93760000541 3592.93760000541 3457.1394585123 3570.55462461714 3557.61760782357 3557.61760782357 3557.61760782357 3557.61760782357 3557.61760782357 3626.21132542541 3592.93760000541 3592.93760000541 3592.93760000541 3592.93760000541 3557.61760782357 3557.61760782357 3557.61760782357 3557.61760782357 3557.61760782357 3626.21132542541 3592.93760000541 3592.93760000541 3592.93760000541 3592.93760000541 3592.93760000541 3557.61760782357 3557.61760782357 3626.21132542541 3592.93760000541 3592.93760000541 3592.93760000541 3592.93760000541 3592.93760000541
"X26" 3644.57078680709 3626.91280327621 3626.91280327621 4496.87672382495 4496.87672382495 3646.82232967299 3650.47038739382 3650.47038739382 4496.87672382495 4496.87672382495 4496.87672382495 4496.87672382495 3646.82232967299 3650.47038739382 3650.47038739382 3650.47038739382 3768.51583000129 3756.88607637007 3756.88607637007 3756.88607637007 3756.88607637007 3756.88607637007 3828.11168985149 3795.07622143701 3795.07622143701 3795.07622143701 3637.7652546361 3768.51583000129 3756.88607637007 3756.88607637007 3756.88607637007 3756.88607637007 3756.88607637007 3828.11168985149 3795.07622143701 3795.07622143701 3795.07622143701 3795.07622143701 3756.88607637007 3756.88607637007 3756.88607637007 3756.88607637007 3756.88607637007 3828.11168985149 3795.07622143701 3795.07622143701 3795.07622143701 3795.07622143701 3795.07622143701 3756.88607637007 3756.88607637007 3828.11168985149 3795.07622143701 3795.07622143701 3795.07622143701 3795.07622143701 3795.07622143701
"X27" 3796.17695513878 3776.1713956225 3776.1713956225 4468.75116377478 4468.75116377478 3799.07854721101 3801.62861981634 3801.62861981634 4468.75116377478 4468.75116377478 4468.75116377478 4468.75116377478 3799.07854721101 3801.62861981634 3801.62861981634 3801.62861981634 4021.66697602031 4013.90824652533 4013.90824652533 4013.90824652533 4013.90824652533 4013.90824652533 4083.54609334446 4062.00244178957 4062.00244178957 4062.00244178957 3811.26750200498 4021.66697602031 4013.90824652533 4013.90824652533 4013.90824652533 4013.90824652533 4013.90824652533 4083.54609334446 4062.00244178957 4062.00244178957 4062.00244178957 4062.00244178957 4013.90824652533 4013.90824652533 4013.90824652533 4013.90824652533 4013.90824652533 4083.54609334446 4062.00244178957 4062.00244178957 4062.00244178957 4062.00244178957 4062.00244178957 4013.90824652533 4013.90824652533 4083.54609334446 4062.00244178957 4062.00244178957 4062.00244178957 4062.00244178957 4062.00244178957
"X28" 3954.66269380314 3935.32273391801 3935.32273391801 4411.70812235172 4411.70812235172 3959.66295286919 3958.92087434737 3958.92087434737 4411.70812235172 4411.70812235172 4411.70812235172 4411.70812235172 3959.66295286919 3958.92087434737 3958.92087434737 3958.92087434737 4277.15964307686 4274.90573422358 4274.90573422358 4274.90573422358 4274.90573422358 4274.90573422358 4333.17956727709 4331.5708089665 4331.5708089665 4331.5708089665 3950.37016316715 4277.15964307686 4274.90573422358 4274.90573422358 4274.90573422358 4274.90573422358 4274.90573422358 4333.17956727709 4331.5708089665 4331.5708089665 4331.5708089665 4331.5708089665 4274.90573422358 4274.90573422358 4274.90573422358 4274.90573422358 4274.90573422358 4333.17956727709 4331.5708089665 4331.5708089665 4331.5708089665 4331.5708089665 4331.5708089665 4274.90573422358 4274.90573422358 4333.17956727709 4331.5708089665 4331.5708089665 4331.5708089665 4331.5708089665 4331.5708089665
"X29" 4085.56096450589 4068.93257258362 4068.93257258362 4340.30910673744 4340.30910673744 4092.83801292723 4088.25392455106 4088.25392455106 4340.30910673744 4340.30910673744 4340.30910673744 4340.30910673744 4092.83801292723 4088.25392455106 4088.25392455106 4088.25392455106 4459.09162490622 4462.29477808515 4462.29477808515 4462.29477808515 4462.29477808515 4462.29477808515 4497.89725819943 4518.60174093064 4518.60174093064 4518.60174093064 4024.01609740781 4459.09162490622 4462.29477808515 4462.29477808515 4462.29477808515 4462.29477808515 4462.29477808515 4497.89725819943 4518.60174093064 4518.60174093064 4518.60174093064 4518.60174093064 4462.29477808515 4462.29477808515 4462.29477808515 4462.29477808515 4462.29477808515 4497.89725819943 4518.60174093064 4518.60174093064 4518.60174093064 4518.60174093064 4518.60174093064 4462.29477808515 4462.29477808515 4497.89725819943 4518.60174093064 4518.60174093064 4518.60174093064 4518.60174093064 4518.60174093064
