"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X27" 3649.02526142502 3814.52331898428 4508.73129986789 4548.62405528928 3822.55866858422 3916.28393491826 3771.78181740186 3553.21006287449 4413.43579684077 4924.58839287465 4991.6304995591 4844.24051080865 4119.35878980683 3805.39150261727 3869.91186902898 3971.45491927829 3946.92644479503 3830.57927562872 3575.46052958711 4227.24956826481 4765.34937748463 4715.55893225226 4569.40499636475 4664.12945738573 4487.39551784984 4033.14722825107 3825.56903154274 3848.3005686138 4104.27703384001 4158.61197858366 3992.45838631835 3349.79446454433 3626.17552614946 3837.37200580586 3501.85340123254 3491.81281522469 4398.0839416239 4218.15227828645 4125.32856495019 4082.99524729023 4123.44572403201 4272.72028813062 4358.26501317315 4305.75226914266 3744.53155116821 4095.41835436326 4228.65650285547 4268.21214087372 4315.98080564814 4379.75678822859 4433.96125810248 3919.74461281736 4298.12009449288 4419.00250432384 4453.74087139711 4449.52194442659 4307.22956536073 4554.29912196854 4538.82206890745 4020.40337711452 4436.41839859512 4145.93392972007 4040.89566401164
"X28" 4126.00257388318 4255.23063134703 4748.78172914478 4810.45228155404 4211.889152558 4203.33636029813 4112.86502173846 3946.05646368954 4649.9047322403 5017.42655222391 5135.1443019878 5082.10880542479 4559.65728497838 4200.90375017527 4144.167301054 4226.65168813833 4185.98245998926 4107.86343672625 3877.92507754748 4375.99249241513 4956.61853274721 4978.58959163422 4841.74767997424 4980.04104068877 4820.72476020349 4365.85704690085 4070.86725844737 4125.30156241881 4363.25205827229 4408.03076038353 4255.45972578876 3546.6346778477 3997.39355985347 4105.08532090546 3769.31786272469 3764.7885986255 4634.21677157551 4417.2976813717 4361.03991500218 4327.20114874027 4346.90455443439 4503.5254426025 4557.2630563662 4565.11711661275 3966.87209860197 4293.8140761395 4428.57764685661 4460.84008315204 4499.17849590686 4574.07976422787 4655.23507467671 4073.99996606032 4427.0564682985 4550.10547611037 4626.28092679315 4697.19426213082 4401.26171292692 4667.98814564728 4729.1091345942 4193.47564328222 4538.40089817094 4415.42106507801 4139.86815129249
"X29" 4580.11493729837 4672.25004054611 4909.91206987574 4994.31522497109 4598.20029032142 4469.49673644092 4437.44785227866 4340.90354494798 4830.28626400157 5050.6266385367 5209.52703392619 5244.58739203294 4927.70038339525 4591.19630601306 4402.86942206236 4454.97220675463 4395.09246221772 4362.71586009418 4162.20817660135 4494.76140796964 5107.15826245056 5193.32712425149 5065.62986863275 5231.24960952173 5122.39832581704 4675.1873186075 4287.19605994351 4393.99478048839 4597.47225436581 4625.77823390791 4500.76792372142 3727.49128015401 4365.79108337859 4366.57757699064 4026.37088414469 4024.75281951036 4823.21660153653 4577.27631209776 4559.32963689999 4535.10799162528 4536.12469646082 4703.97975586808 4725.09524210102 4812.26605576968 4159.45930795065 4454.12561305171 4588.06139475051 4612.89880583628 4645.82271819028 4739.34779648187 4865.23938380244 4192.82676483748 4516.75176849612 4640.66810029319 4767.24917726242 4939.57818734854 4464.14470429202 4744.5268955204 4880.96887601987 4338.45295077576 4609.54071502047 4655.8399655144 4223.97303612413
"X30" 4933.61075046545 4992.57704265833 4955.75682317175 5053.8434202515 4902.70701651436 4667.32173796746 4689.31099782276 4661.64925480383 4911.12855187947 4995.53100716695 5172.30702904362 5278.82710887089 5166.88211571642 4903.00862881381 4594.94677715555 4612.4977776704 4539.18847545367 4548.5914446564 4371.08074747353 4560.41338142615 5153.26733147124 5281.53888986788 5170.00293250431 5364.00753809767 5341.62088710542 4905.75957525102 4440.49490811649 4593.21250423347 4754.78983130917 4763.89337336379 4668.90461555921 3861.25333115707 4655.34369797501 4556.09979390968 4215.255482726 4213.39440288074 4921.89306750679 4670.79643166765 4678.91033044218 4659.85474016529 4648.80050138733 4828.02120806055 4827.77277780869 4997.072409109 4285.3780378819 4544.50682507229 4669.30166179146 4686.08190876246 4717.39068420696 4835.89502452763 5031.07674898787 4258.72902463028 4548.32348907382 4668.81677429808 4833.90948000813 5122.88160338288 4487.27995986457 4764.28884014199 4963.42191113951 4434.86609876332 4637.11182391973 4842.27454189667 4288.09839610242
"X31" 5133.21839888659 5169.08662263467 4876.75625704687 4970.97355860408 5066.52864989096 4763.24741043802 4829.62631092001 4850.67804053979 4873.08570861545 4842.51087792541 5006.33601103599 5163.38130239116 5250.92849529302 5081.9563990827 4682.13374329946 4667.89023925397 4594.0995513 4633.68035531198 4466.86293469228 4560.84662550287 5057.71405189403 5197.14555357192 5112.97914035095 5353.60179720002 5446.38224921561 5019.88777016357 4508.25683320392 4674.17326533005 4797.46771083508 4789.75271499821 4717.83646549566 3926.82423751718 4813.93750156954 4628.33856692474 4294.85491199625 4288.4784870836 4905.51452163408 4682.55690848517 4693.70867680156 4670.37421223002 4656.12696646202 4844.06130673091 4842.89623295602 5082.27434165828 4320.11323721619 4545.04957009999 4648.60347236993 4656.37997450645 4688.74429374125 4837.03057355174 5127.69349521852 4262.04877778465 4512.27299220466 4622.66955875162 4797.44289328409 5204.62260214184 4467.51363473281 4716.67474907587 4955.63543519788 4471.14532502716 4614.88114619263 4957.2459107248 4329.52598269068
"X32" 5171.44682685256 5199.38991329334 4695.07805771121 4763.67019117151 5076.17603784284 4752.21726067115 4853.16915402778 4894.13860449453 4730.63276722919 4607.90183113491 4729.85631762771 4918.64188230248 5190.63172209213 5115.83239973552 4656.14709496498 4616.40117395735 4556.96034869672 4614.03563484925 4447.87739594665 4500.32399453152 4828.58190429728 4948.69687804212 4901.84560199951 5214.35887146657 5435.6935216227 5013.37209529907 4489.05888579147 4623.03683790329 4719.92644858504 4701.55808813179 4643.00453154378 3923.29913470562 4835.79495202732 4578.81867751192 4259.82436233753 4244.00856089385 4779.55829192539 4616.09150678443 4605.1691603338 4565.8549821025 4556.34129293519 4749.80349570092 4769.8517265769 5059.13749351635 4262.68973343228 4457.22969657965 4528.35550916132 4526.05217426291 4560.80586274034 4741.59637349862 5146.97044143608 4206.28819107082 4414.01728385308 4507.26361890012 4658.46046169727 5172.87250749924 4409.21680338928 4606.50492881777 4858.69004853517 4449.94206604159 4546.55226895917 4997.40441681286 4348.56815459461
"X33" 5086.60543261437 5123.40114111936 4457.36858634591 4480.99361355413 4965.68972821901 4658.32078648415 4788.15080478444 4824.93106785059 4526.97486799185 4330.14107553924 4391.59323704522 4599.78339736709 5028.50577996869 5036.43560853073 4540.62572708734 4481.08816275921 4446.86453580699 4513.60259069963 4347.43480216521 4397.7921179895 4516.58234586682 4596.03053121879 4590.02566071896 4993.36241869878 5337.80865183399 4915.2859097804 4402.35844597714 4465.13192950351 4550.46630441272 4528.91144127824 4478.31046412258 3870.11441357038 4760.28932687535 4443.48307050535 4141.31643392694 4111.55255793772 4577.85438735121 4492.46535826232 4441.64389795328 4375.94415738631 4375.54657649503 4572.95682595854 4629.99911406964 4949.09325913245 4135.7613510875 4303.63298946978 4336.79201805612 4323.43485718246 4360.9702648605 4574.44187919274 5098.93313265762 4107.57999887014 4272.88469746516 4343.94143779404 4447.83716423573 5049.47361932777 4323.39665741244 4453.44024424977 4696.59265066547 4387.10439211275 4445.04375625755 4973.91293352071 4348.15123933683
"X34" 4926.33900240367 4989.54843861127 4214.95841725413 4178.12579523162 4778.88907144265 4511.61054149897 4669.58740054245 4685.6058510256 4310.95910463102 4052.01921560167 4046.29105159335 4268.77806808282 4813.39971057638 4884.6124420936 4365.79468273511 4290.72535981686 4287.40457288313 4362.01000175272 4205.93761478733 4275.11669176702 4181.01858923521 4209.31345646002 4240.22842873215 4744.10374278668 5186.85761522976 4761.47242394072 4271.85233180994 4233.95416594496 4324.36771772258 4307.84054209333 4265.54281215104 3790.86037969799 4635.94597774527 4266.50038933816 3977.95749572553 3930.39439486129 4339.93282479662 4336.25463818506 4236.94072608719 4136.5062498722 4145.56209467518 4347.37771598053 4449.18342594044 4779.79049700742 3966.79931834738 4111.13221677482 4107.40537724319 4082.17331821841 4122.04990125139 4365.74016769465 4997.34838018296 3984.60265571632 4110.992659055 4157.34233317516 4202.65971390542 4863.2895770819 4222.36843408743 4280.14078755779 4498.06565278575 4301.12023051899 4325.11647969407 4900.89184710423 4331.70696006107
"X35" 4739.56664384541 4845.3062455304 4016.22624577855 3910.34974015194 4560.80720147215 4342.82235560378 4532.72631109257 4520.47482808843 4128.84730103626 3814.7217583147 3746.75976543453 3984.651182938 4595.39925099886 4702.40306771934 4163.13999619969 4075.38653328796 4103.38600983299 4189.67117858557 4063.39662220078 4153.73590316636 3879.82694984701 3857.20734265623 3913.97916763004 4517.68349016417 5016.88301283104 4588.22626705941 4121.69677773429 3965.54998365771 4078.14623945646 4075.02498181808 4046.82539093337 3709.12186286179 4510.06663142125 4091.51784328881 3808.50682670969 3740.16207060552 4104.90229176792 4171.94424505696 4024.91583255669 3884.1893603734 3899.39029280545 4107.77875210481 4254.01053254329 4580.37702893523 3783.87741042642 3907.05988853476 3873.96830597553 3836.40854303315 3877.63015620832 4146.46130941774 4857.57950770874 3856.02678599344 3950.21519570311 3972.16047584414 3960.4476495736 4645.04214676036 4118.2656381735 4109.19310269141 4292.45204613714 4210.14756208833 4201.48534429079 4793.29485493245 4302.73127797147
"X36" 4578.31761089291 4730.91046442894 3893.51910028466 3730.9964329109 4359.39979056249 4184.22418554819 4411.88046282738 4379.16047705391 4012.33501520081 3649.96594433941 3534.20867757435 3789.72099729698 4427.86747224533 4534.91318862202 3968.28540239691 3869.75915616839 3924.2264606242 4029.15587629861 3955.65687399521 4052.09513925842 3661.30247642543 3597.52811069156 3663.94130144955 4351.50622423921 4859.82093900673 4432.00563562822 3977.05443015049 3705.87217920987 3852.13443043232 3868.26726631507 3863.33117464581 3647.08932884636 4421.08051737191 3956.99303860951 3669.96108472521 3579.64988435536 3907.97606812935 4022.5166895437 3837.9314523874 3657.51640167218 3674.01854999636 3891.10615611589 4073.42227358723 4385.46726867822 3616.53211430198 3719.66868458436 3669.90972668423 3620.98550215918 3663.30092664978 3949.77470422708 4701.83571715611 3739.67423598844 3810.31468042888 3812.25046251997 3758.71014078159 4432.3512223397 4021.93158500137 3961.80474476311 4110.53510982087 4129.91951858646 4088.06573108307 4669.40369119278 4264.97369292079
"X37" 4481.78857620307 4666.53321028492 3855.07541580094 3677.99216064098 4210.78494020002 4060.55721409255 4330.15922368272 4299.89740952357 3969.05447367319 3572.14949065776 3427.81922464077 3698.24458641318 4354.57909815724 4416.69824126949 3810.9306484409 3704.38717118792 3777.17087985882 3906.72191219712 3903.39559800218 3981.03742120065 3549.92171642043 3460.44208407222 3518.96644614789 4259.11819894656 4736.8757100064 4319.21360376781 3857.6962348265 3498.21380704756 3679.52119830457 3716.28268667718 3742.72570554192 3618.87713987105 4384.51466474271 3883.4613101891 3585.87472689745 3474.62004377526 3771.29375881658 3903.95119820108 3698.18772259592 3487.12754294566 3501.42689753333 3726.85449825689 3931.69661117844 4225.85520409761 3488.28900805441 3571.36210393642 3519.77769495994 3462.89204045985 3507.88483665675 3802.6284888402 4554.08102087966 3648.30333434278 3704.22872554788 3695.05016554896 3624.65074875704 4259.00837116105 3940.70075371627 3852.68320081651 3976.63495573838 4069.53946689393 3994.92979492432 4546.63105452599 4221.85660804551
"X38" 4461.59630189549 4647.44858990981 3886.2424581294 3759.7178922013 4128.21663466189 3982.16835172134 4293.12456046196 4293.7259101371 3982.72378432188 3576.44914313825 3422.00377508693 3695.79771113409 4393.11044686849 4361.34742832992 3706.05417647589 3597.17590221219 3680.0562860996 3835.35843998198 3906.7203839098 3941.82693981283 3540.71973658802 3441.57533001075 3477.58246210416 4229.39325559325 4653.69716590928 4259.16696943166 3773.02775201571 3369.72259492503 3576.77505071491 3630.86337130603 3691.0572127492 3626.60770688216 4388.56204852676 3867.72585608184 3559.45879287189 3430.05025075121 3699.03135039151 3821.85915806073 3612.2378202083 3387.72641647098 3399.94773340601 3629.00937840975 3842.12457510786 4119.49697831759 3410.54697096243 3473.18905486353 3433.06553256926 3374.4410805564 3425.82264608158 3718.49393976647 4433.24788402337 3586.80547055114 3635.42794357845 3627.57337710599 3567.63080967357 4144.4114018958 3877.20760212752 3786.70530106377 3902.01838255522 4029.67643300514 3926.28896799251 4437.08843463094 4175.9867115142
"X39" 4496.72942067181 4650.58769434001 3958.37545636513 3946.06454725006 4102.51452986452 3944.97809846638 4290.73176642296 4339.34749317155 4022.55329214848 3643.44484502384 3492.35916227839 3749.0501893739 4521.50411913634 4361.49669120357 3652.38387300271 3550.68571501975 3638.20570810313 3813.83964709697 3949.03204709441 3927.90030584589 3605.62531595453 3509.20019997114 3513.84246907046 4235.10137003577 4602.47873570581 4244.93371550903 3721.76345222021 3326.09105200417 3541.80371125095 3606.53771694856 3694.65525731669 3661.94525229588 4402.75878512379 3888.08172033841 3576.27718004118 3432.24557352931 3679.74050340209 3772.25541508345 3572.19871614913 3356.81868779558 3371.42643295039 3594.83334775392 3805.34082671749 4068.78969499253 3381.71208243517 3424.00694484824 3404.2610492501 3352.3800644416 3415.45033795118 3695.88883730281 4349.20804204238 3552.50632582508 3598.85813491519 3606.31163349579 3579.24835798603 4090.40445776999 3829.82722891528 3759.34226021694 3883.86906478113 4004.30786359409 3880.64953515503 4345.89454252089 4129.05898359547
"X40" 4538.23671849921 4648.15812223995 4041.32529995745 4167.34715019008 4111.47358011868 3935.89782227752 4305.26833015686 4388.59298337619 4057.35477154428 3747.77111526942 3606.96936842393 3821.03266107753 4672.419038555 4397.12168342503 3637.13253696733 3554.86277509266 3645.52769391299 3830.80229825532 4007.14151072416 3929.07848828141 3707.60945522779 3620.65118309107 3591.38224071411 4246.41650232725 4568.85554802484 4260.16494080865 3695.38378289622 3354.40254452673 3558.90618991672 3626.39450139276 3729.55232340739 3711.58903449289 4394.5070626111 3916.77757731789 3613.8298498143 3458.26533449521 3693.82910125463 3745.40954660553 3561.99695445945 3379.28896399416 3403.91244538012 3609.53491933654 3811.89611859178 4063.66187384587 3390.7927265874 3413.65232354029 3417.93676183502 3382.07245905348 3462.58675520101 3722.0124546576 4302.03084148296 3537.90856575632 3584.53564669522 3620.37990477273 3639.62501856429 4084.99335718146 3794.31687465624 3760.05041557474 3909.14580755256 3984.79783622445 3852.69048175164 4272.11874020773 4082.05620562785
"X41" 4520.92300841822 4621.25764892978 4114.26427113065 4322.72453364125 4132.33214313786 3940.28754912281 4320.73169509389 4379.04010335998 4067.97338303623 3866.96492313116 3737.94321812739 3885.1054526458 4738.56392662684 4446.8240040035 3643.65520451303 3592.97008454428 3688.53246089931 3871.13526466061 4062.23987236722 3936.13469535487 3815.62594181119 3739.76922319435 3678.59325477498 4243.18980425961 4539.775955582 4287.85800984289 3683.17674715001 3431.15794335567 3607.09830160829 3670.49181759752 3773.03164887197 3763.6836481685 4344.91101295787 3933.08471868501 3652.62886855049 3487.24858797755 3722.27828062719 3730.677671828 3565.15581110022 3434.85925848423 3477.75676900921 3653.76943188184 3847.22958785094 4087.92121986068 3423.12753730999 3428.10628006982 3455.9203110216 3444.18552526935 3547.05078925823 3779.05453037136 4284.02197699988 3534.35401440747 3581.94205762401 3656.15481908668 3726.22084298688 4109.84207687082 3765.83966483283 3776.80540684724 3960.86690824165 3964.21203381019 3835.84213757213 4211.31459512303 4035.56443875646
"X42" 4378.13746914997 4566.89551430681 4170.58491670067 4298.21804240055 4150.92271874156 3947.74565219259 4329.01691959491 4248.9296824002 4052.57323190678 3987.0225346658 3868.54529787032 3931.83470328686 4591.32030713395 4496.3683572802 3658.12403548092 3647.85163955165 3751.39214034 3921.63439729186 4106.46498966211 3943.72892895319 3913.6681241204 3847.58187926742 3758.13970704196 4220.71275996688 4508.60512010458 4316.79518744327 3676.44350543787 3531.34270516899 3667.74703856915 3722.85164675648 3811.6540476715 3812.02876537656 4256.02915656384 3930.60776529349 3683.30134086726 3508.01870136887 3752.70920141202 3720.17038464036 3570.49506141061 3505.00790574135 3572.33632447397 3710.42796398007 3896.76596211822 4125.65568256323 3465.58204408934 3454.33039624674 3503.29235843234 3520.93097555256 3649.2050077522 3850.26618340583 4283.42553595936 3534.972941465 3583.32254328135 3701.44693027491 3821.09579160003 4147.63687276552 3740.54451269605 3799.82046875695 4023.88167273584 3939.85304002413 3824.47026851478 4158.26065178711 3990.02571682867
"X43" 4056.36064220246 4495.17983995514 4215.21573713507 3992.69115654989 4163.6639865044 3953.95220789809 4330.31405678843 3950.49997702226 4022.46443847338 4102.95314410673 3993.65355521905 3966.28571521672 4111.54100079942 4540.96638238864 3672.63890692627 3706.4303017258 3820.51494325512 3973.94748750123 4142.2853041564 3950.6770319018 4000.50505109932 3942.19992941162 3827.28996883703 4186.70872658421 4475.43754215396 4343.1490660671 3670.34226325233 3635.34079096334 3728.76297590969 3774.4991056875 3842.4809183375 3856.32834796419 4145.75460550745 3915.55748161189 3706.67527267275 3519.74466220725 3780.63934847701 3710.01059931271 3573.62423474211 3577.06079184752 3671.31749906106 3768.35558651419 3949.51269315096 4165.39962907288 3509.45509686178 3483.21554148607 3551.16648625364 3599.8850316694 3754.47783378747 3923.78814652725 4288.6611023212 3535.92109681298 3584.79100299985 3747.93482217804 3914.04642249789 4186.534347626 3716.22422185452 3823.24244926345 4088.13388621708 3912.96851518726 3814.98551668077 4108.87731103451 3945.82297358305
