"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X34" 534.423694357054 534.422844228064 534.422844228064 452.617265761999 452.617265761999 534.298963288854 534.300601493887 534.300601493887 452.617265761999 452.617265761999 452.617265761999 452.617265761999 534.298963288854 534.300601493887 534.300601493887 534.300601493887 478.545111394336 481.002402800434 481.002402800434 481.002402800434 481.002402800434 481.002402800434 475.155749050447 475.168575901519 475.168575901519 475.168575901519 689.50614334099 478.545111394336 481.002402800434 481.002402800434 481.002402800434 481.002402800434 481.002402800434 475.155749050447 475.168575901519 475.168575901519 475.168575901519 475.168575901519 481.002402800434 481.002402800434 481.002402800434 481.002402800434 481.002402800434 475.155749050447 475.168575901519 475.168575901519 475.168575901519 475.168575901519 475.168575901519 481.002402800434 481.002402800434 475.155749050447 475.168575901519 475.168575901519 475.168575901519 475.168575901519 475.168575901519
"X35" 543.247019062459 543.24832681541 543.24832681541 449.05146566467 449.05146566467 542.908386419362 542.854372757642 542.854372757642 449.05146566467 449.05146566467 449.05146566467 449.05146566467 542.908386419362 542.854372757642 542.854372757642 542.854372757642 488.62954930559 491.299551554707 491.299551554707 491.299551554707 491.299551554707 491.299551554707 499.608960284864 499.573736421947 499.573736421947 499.573736421947 628.023342727351 488.62954930559 491.299551554707 491.299551554707 491.299551554707 491.299551554707 491.299551554707 499.608960284864 499.573736421947 499.573736421947 499.573736421947 499.573736421947 491.299551554707 491.299551554707 491.299551554707 491.299551554707 491.299551554707 499.608960284864 499.573736421947 499.573736421947 499.573736421947 499.573736421947 499.573736421947 491.299551554707 491.299551554707 499.608960284864 499.573736421947 499.573736421947 499.573736421947 499.573736421947 499.573736421947
"X36" 572.020595454665 572.023117912057 572.023117912057 470.238655072023 470.238655072023 571.653721642001 571.575862364692 571.575862364692 470.238655072023 470.238655072023 470.238655072023 470.238655072023 571.653721642001 571.575862364692 571.575862364692 571.575862364692 519.825941718263 521.004803794602 521.004803794602 521.004803794602 521.004803794602 521.004803794602 545.828773737807 545.767459336658 545.767459336658 545.767459336658 584.882586127164 519.825941718263 521.004803794602 521.004803794602 521.004803794602 521.004803794602 521.004803794602 545.828773737807 545.767459336658 545.767459336658 545.767459336658 545.767459336658 521.004803794602 521.004803794602 521.004803794602 521.004803794602 521.004803794602 545.828773737807 545.767459336658 545.767459336658 545.767459336658 545.767459336658 545.767459336658 521.004803794602 521.004803794602 545.828773737807 545.767459336658 545.767459336658 545.767459336658 545.767459336658 545.767459336658
"X37" 618.774370858944 618.776528422788 618.776528422788 518.008878157301 518.008878157301 618.563864790276 618.506881182184 618.506881182184 518.008878157301 518.008878157301 518.008878157301 518.008878157301 618.563864790276 618.506881182184 618.506881182184 618.506881182184 573.406116005452 571.54576376806 571.54576376806 571.54576376806 571.54576376806 571.54576376806 612.974251890004 612.922257433467 612.922257433467 612.922257433467 570.394111648852 573.406116005452 571.54576376806 571.54576376806 571.54576376806 571.54576376806 571.54576376806 612.974251890004 612.922257433467 612.922257433467 612.922257433467 612.922257433467 571.54576376806 571.54576376806 571.54576376806 571.54576376806 571.54576376806 612.974251890004 612.922257433467 612.922257433467 612.922257433467 612.922257433467 612.922257433467 571.54576376806 571.54576376806 612.974251890004 612.922257433467 612.922257433467 612.922257433467 612.922257433467 612.922257433467
"X38" 674.747066923422 674.747526019442 674.747526019442 584.244229140449 584.244229140449 674.795188308262 674.792738059308 674.792738059308 584.244229140449 584.244229140449 584.244229140449 584.244229140449 674.795188308262 674.792738059308 674.792738059308 674.792738059308 644.151212826377 638.463483492177 638.463483492177 638.463483492177 638.463483492177 638.463483492177 693.731447863602 693.719230448666 693.719230448666 693.719230448666 585.026320371732 644.151212826377 638.463483492177 638.463483492177 638.463483492177 638.463483492177 638.463483492177 693.731447863602 693.719230448666 693.719230448666 693.719230448666 693.719230448666 638.463483492177 638.463483492177 638.463483492177 638.463483492177 638.463483492177 693.731447863602 693.719230448666 693.719230448666 693.719230448666 693.719230448666 693.719230448666 638.463483492177 638.463483492177 693.731447863602 693.719230448666 693.719230448666 693.719230448666 693.719230448666 693.719230448666
"X39" 727.667886544234 727.666342051608 727.666342051608 654.284030805193 654.284030805193 727.951742288163 728.007062404692 728.007062404692 654.284030805193 654.284030805193 654.284030805193 654.284030805193 727.951742288163 728.007062404692 728.007062404692 728.007062404692 722.487304011116 713.249622597916 713.249622597916 713.249622597916 713.249622597916 713.249622597916 776.983038637237 777.019251161605 777.019251161605 777.019251161605 620.50840815018 722.487304011116 713.249622597916 713.249622597916 713.249622597916 713.249622597916 713.249622597916 776.983038637237 777.019251161605 777.019251161605 777.019251161605 777.019251161605 713.249622597916 713.249622597916 713.249622597916 713.249622597916 713.249622597916 776.983038637237 777.019251161605 777.019251161605 777.019251161605 777.019251161605 777.019251161605 713.249622597916 713.249622597916 776.983038637237 777.019251161605 777.019251161605 777.019251161605 777.019251161605 777.019251161605
"X40" 766.830140474943 766.827511121818 766.827511121818 713.466600463449 713.466600463449 767.2126192612 767.295520798012 767.295520798012 713.466600463449 713.466600463449 713.466600463449 713.466600463449 767.2126192612 767.295520798012 767.295520798012 767.295520798012 798.479988979437 786.908006137935 786.908006137935 786.908006137935 786.908006137935 786.908006137935 852.269395235271 852.335248835405 852.335248835405 852.335248835405 664.662228336553 798.479988979437 786.908006137935 786.908006137935 786.908006137935 786.908006137935 786.908006137935 852.269395235271 852.335248835405 852.335248835405 852.335248835405 852.335248835405 786.908006137935 786.908006137935 786.908006137935 786.908006137935 786.908006137935 852.269395235271 852.335248835405 852.335248835405 852.335248835405 852.335248835405 852.335248835405 786.908006137935 786.908006137935 852.269395235271 852.335248835405 852.335248835405 852.335248835405 852.335248835405 852.335248835405
"X41" 787.508579613393 787.506498923314 787.506498923314 753.445110070689 753.445110070689 787.792897108045 787.8550691376 787.8550691376 753.445110070689 753.445110070689 753.445110070689 753.445110070689 787.792897108045 787.8550691376 787.8550691376 787.8550691376 865.702366877657 853.455972442108 853.455972442108 853.455972442108 853.455972442108 853.455972442108 913.85869170601 913.916213621916 913.916213621916 913.916213621916 707.15837147709 865.702366877657 853.455972442108 853.455972442108 853.455972442108 853.455972442108 853.455972442108 913.85869170601 913.916213621916 913.916213621916 913.916213621916 913.916213621916 853.455972442108 853.455972442108 853.455972442108 853.455972442108 853.455972442108 913.85869170601 913.916213621916 913.916213621916 913.916213621916 913.916213621916 913.916213621916 853.455972442108 853.455972442108 913.85869170601 913.916213621916 913.916213621916 913.916213621916 913.916213621916 913.916213621916
"X42" 792.460316659682 792.46023357904 792.46023357904 775.014190102879 775.014190102879 792.458941792741 792.458636798084 792.458636798084 775.014190102879 775.014190102879 775.014190102879 775.014190102879 792.458941792741 792.458636798084 792.458636798084 792.458636798084 923.084052218528 911.650333297759 911.650333297759 911.650333297759 911.650333297759 911.650333297759 962.389347009813 962.397999982047 962.397999982047 962.397999982047 743.232441712027 923.084052218528 911.650333297759 911.650333297759 911.650333297759 911.650333297759 911.650333297759 962.389347009813 962.397999982047 962.397999982047 962.397999982047 962.397999982047 911.650333297759 911.650333297759 911.650333297759 911.650333297759 911.650333297759 962.389347009813 962.397999982047 962.397999982047 962.397999982047 962.397999982047 962.397999982047 911.650333297759 911.650333297759 962.389347009813 962.397999982047 962.397999982047 962.397999982047 962.397999982047 962.397999982047
"X43" 789.475146241584 789.47761340871 789.47761340871 785.804600729106 785.804600729106 789.057686772093 788.978500569038 788.978500569038 785.804600729106 785.804600729106 785.804600729106 785.804600729106 789.057686772093 788.978500569038 788.978500569038 788.978500569038 973.802423765335 964.075057178888 964.075057178888 964.075057178888 964.075057178888 964.075057178888 1003.12220536587 1003.05323797564 1003.05323797564 1003.05323797564 773.648126556171 973.802423765335 964.075057178888 964.075057178888 964.075057178888 964.075057178888 964.075057178888 1003.12220536587 1003.05323797564 1003.05323797564 1003.05323797564 1003.05323797564 964.075057178888 964.075057178888 964.075057178888 964.075057178888 964.075057178888 1003.12220536587 1003.05323797564 1003.05323797564 1003.05323797564 1003.05323797564 1003.05323797564 964.075057178888 964.075057178888 1003.12220536587 1003.05323797564 1003.05323797564 1003.05323797564 1003.05323797564 1003.05323797564
