"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X11" 1230.34369376834 1230.34369376834 1802.63976396639 1919.6594086844 1695.08571628534 1695.08571628534 1398.48529630674 1398.48529630674 2818.27846724214 2818.27846724214 2971.62674266007 2971.62674266007 1734.87522303725 1692.00515081848 1833.69697323397 1833.69697323397 1563.75478296005 1563.75478296005 1148.40021803018 2818.27846724214 2818.27846724214 2971.62674266007 2971.62674266007 2142.75432974807 2142.75432974807 1852.46470256288 1852.46470256288 2297.1831587472 2297.1831587472 2123.45358072425 2123.45358072425 1594.01924932839 1638.04108156139 1638.04108156139 1542.36157631234 1542.36157631234 2121.24938527968 2121.24938527968 1907.30528249112 1907.30528249112 2345.10352144318 2345.10352144318 2163.25648949525 2163.25648949525 1793.59064931072 1793.59064931072 2044.9893089166 2044.9893089166 2412.27636954899 2412.27636954899 2117.30760027765 1726.73431468991 2065.44723029306 2065.44723029306 2365.77731359656 2365.77731359656 2137.98242784306 2137.98242784306 1779.25261672564 2057.73702924486 2057.73702924486 1604.33568102091 1627.01701317576
"X12" 1256.4212680088 1256.4212680088 1884.99015649099 2032.33577330923 1762.01297205382 1762.01297205382 1467.62630922845 1467.62630922845 2845.76410240908 2845.76410240908 3042.92792066681 3042.92792066681 1767.70033223898 1723.04496475378 1867.38916352493 1867.38916352493 1598.19174832335 1598.19174832335 1184.31644792813 2845.76410240908 2845.76410240908 3042.92792066681 3042.92792066681 2193.65267252394 2193.65267252394 1888.84017577545 1888.84017577545 2348.85825885173 2348.85825885173 2191.87470402547 2191.87470402547 1686.60197789433 1630.42161969659 1630.42161969659 1551.71765948619 1551.71765948619 2176.84495335607 2176.84495335607 1931.35478140142 1931.35478140142 2386.49676880773 2386.49676880773 2223.01266409378 2223.01266409378 1803.51863112265 1803.51863112265 2074.85591857482 2074.85591857482 2458.96844362353 2458.96844362353 2172.04848127905 1750.25254326781 2091.27927134408 2091.27927134408 2435.36567481425 2435.36567481425 2159.84968284871 2159.84968284871 1812.07739144346 2094.82452868817 2094.82452868817 1672.21600507537 1649.84493299178
"X13" 1271.64237743264 1271.64237743264 1949.54776727366 2125.8432501784 1818.87686600647 1818.87686600647 1533.78943542024 1533.78943542024 2860.08635861234 2860.08635861234 3094.81099545165 3094.81099545165 1790.92515271687 1742.28645392353 1891.84874785728 1891.84874785728 1629.44324606787 1629.44324606787 1220.56310321516 2860.08635861234 2860.08635861234 3094.81099545165 3094.81099545165 2235.38850202219 2235.38850202219 1924.03443527759 1924.03443527759 2391.40625051957 2391.40625051957 2248.41498088878 2248.41498088878 1763.70974522843 1623.10541338004 1623.10541338004 1566.64159753905 1566.64159753905 2223.18603427962 2223.18603427962 1954.5612551036 1954.5612551036 2418.94775450274 2418.94775450274 2270.98281504715 2270.98281504715 1816.01607905553 1816.01607905553 2113.42122025484 2113.42122025484 2497.25773443528 2497.25773443528 2213.40555284798 1776.46003993622 2125.78643272633 2125.78643272633 2497.36200865016 2497.36200865016 2183.43990225606 2183.43990225606 1841.19516909007 2133.85307969418 2133.85307969418 1737.00017084149 1673.57581217982
"X14" 1272.97000495297 1272.97000495297 1988.91215512149 2191.48582472616 1859.30464420832 1859.30464420832 1592.49663030199 1592.49663030199 2859.09962962873 2859.09962962873 3122.33588484467 3122.33588484467 1803.23654013633 1746.4856646065 1903.50668731253 1903.50668731253 1655.75938564244 1655.75938564244 1256.03735490756 2859.09962962873 2859.09962962873 3122.33588484467 3122.33588484467 2264.80424792927 2264.80424792927 1955.67786774656 1955.67786774656 2420.43254362536 2420.43254362536 2287.8783401198 2287.8783401198 1818.42325230479 1616.95984492135 1616.95984492135 1588.2910186055 1588.2910186055 2256.72796549843 2256.72796549843 1975.51549637301 1975.51549637301 2438.89773144762 2438.89773144762 2302.6928012984 2302.6928012984 1830.86285033418 1830.86285033418 2160.44505996381 2160.44505996381 2523.83124070449 2523.83124070449 2237.96332906555 1804.114974141 2169.02878414218 2169.02878414218 2547.30109302329 2547.30109302329 2208.32857039666 2208.32857039666 1865.40091233893 2173.30655522239 2173.30655522239 1794.95439922591 1698.25761364194
"X15" 1259.26089019628 1259.26089019628 1998.09095163526 2222.77578534229 1879.03466475008 1879.03466475008 1640.36404704082 1640.36404704082 2841.23830890327 2841.23830890327 3121.6523704612 3121.6523704612 1803.72802774782 1733.84239620022 1900.40666808411 1900.40666808411 1676.18710722096 1676.18710722096 1289.99887634365 2841.23830890327 2841.23830890327 3121.6523704612 3121.6523704612 2279.65920666623 2279.65920666623 1982.28651755326 1982.28651755326 2433.33185869638 2433.33185869638 2307.23927647697 2307.23927647697 1846.41999049894 1613.28556683149 1613.28556683149 1617.09163711783 1617.09163711783 2274.90483248864 2274.90483248864 1993.55468175762 1993.55468175762 2444.56609272074 2444.56609272074 2315.73747651477 2315.73747651477 1848.16214837653 1848.16214837653 2215.33513820325 2215.33513820325 2537.13025605004 2537.13025605004 2243.81769858006 1832.38075539057 2220.68128853712 2220.68128853712 2582.17598298774 2582.17598298774 2234.31625332956 2234.31625332956 1884.68147530072 2211.99870586949 2211.99870586949 1843.77653725959 1724.1316011267
"X16" 1236.99345369321 1236.99345369321 1981.80450630907 2222.14640936581 1882.29967671854 1882.29967671854 1678.40494567093 1678.40494567093 2807.30748535645 2807.30748535645 3093.34837361116 3093.34837361116 1793.15686235404 1708.3809959723 1887.08395965591 1887.08395965591 1692.97577799046 1692.97577799046 1323.15901333261 2807.30748535645 2807.30748535645 3093.34837361116 3093.34837361116 2281.41910176745 2281.41910176745 2005.92809197859 2005.92809197859 2434.69808523986 2434.69808523986 2312.2085402401 2312.2085402401 1853.83609738551 1615.11320729204 1615.11320729204 1650.51771147395 1650.51771147395 2279.10585770134 2279.10585770134 2011.00724778325 2011.00724778325 2441.32440294558 2441.32440294558 2316.03974253484 2316.03974253484 1869.30134584997 1869.30134584997 2276.05893059122 2276.05893059122 2542.65055837049 2542.65055837049 2235.16547276637 1862.03426682924 2278.8462756442 2278.8462756442 2604.84931158187 2604.84931158187 2262.09801503375 2262.09801503375 1903.80753250039 2250.05853189918 2250.05853189918 1886.91045183597 1752.20898887105
"X17" 1214.81132600788 1214.81132600788 1947.80351124484 2195.00103451828 1876.16544432038 1876.16544432038 1709.12676481932 1709.12676481932 2758.84386676194 2758.84386676194 3039.5232603286 3039.5232603286 1772.785193108 1675.97210502965 1870.16537005137 1870.16537005137 1709.29906238969 1709.29906238969 1356.53201562632 2758.84386676194 2758.84386676194 3039.5232603286 3039.5232603286 2272.65294972494 2272.65294972494 2029.72482232269 2029.72482232269 2431.32837818302 2431.32837818302 2311.02625705238 2311.02625705238 1849.8414966874 1625.58148864148 1625.58148864148 1685.15219980973 1685.15219980973 2271.92163860968 2271.92163860968 2031.00583092585 2031.00583092585 2436.60132515538 2436.60132515538 2311.87837074492 2311.87837074492 1895.96064074516 1895.96064074516 2340.15754469279 2340.15754469279 2547.74550086254 2547.74550086254 2217.89796388897 1894.35307599428 2341.13833700378 2341.13833700378 2619.92342437278 2619.92342437278 2292.64190157507 2292.64190157507 1928.60038388374 2288.09345907473 2288.09345907473 1929.29622526634 1783.55970747077
"X18" 1201.87037205465 1201.87037205465 1905.94032387382 2149.65762042704 1870.34976155807 1870.34976155807 1736.53070530961 1736.53070530961 2697.90781763082 2697.90781763082 2963.95320045584 2963.95320045584 1744.20678364523 1643.87326909762 1857.91447952586 1857.91447952586 1728.568745745 1728.568745745 1390.65199186188 2697.90781763082 2697.90781763082 2963.95320045584 2963.95320045584 2256.44862876914 2256.44862876914 2057.17357825396 2057.17357825396 2431.21946417628 2431.21946417628 2312.69616096337 2312.69616096337 1844.64880466322 1645.93420206357 1645.93420206357 1717.05641314396 1717.05641314396 2256.61841507029 2256.61841507029 2056.5570893698 2056.5570893698 2438.34038521823 2438.34038521823 2311.97536361443 2311.97536361443 1929.44823672475 1929.44823672475 2404.84770132872 2404.84770132872 2559.40345818705 2559.40345818705 2198.13256376772 1930.84526761046 2404.71761283728 2404.71761283728 2632.6898484962 2632.6898484962 2326.97707777097 2326.97707777097 1963.55060546323 2327.23854639788 2327.23854639788 1975.48859098374 1818.44333714032
"X19" 1204.37071062722 1204.37071062722 1864.23010440547 2093.98928167483 1873.40140598851 1873.40140598851 1764.05995704223 1764.05995704223 2626.22721618784 2626.22721618784 2870.5555255791 2870.5555255791 1708.77247337382 1618.27788619071 1857.155318743 1857.155318743 1752.71810286025 1752.71810286025 1424.72694708318 2626.22721618784 2626.22721618784 2870.5555255791 2870.5555255791 2234.73476142212 2234.73476142212 2090.08603483508 2090.08603483508 2439.9262227839 2439.9262227839 2322.66107686747 2322.66107686747 1844.85818008351 1674.14139131044 1674.14139131044 1742.78690273367 1742.78690273367 2235.37307408331 2235.37307408331 2088.66622607144 2088.66622607144 2451.24814810221 2451.24814810221 2321.30723492837 2321.30723492837 1969.62799393644 1969.62799393644 2466.98044159625 2466.98044159625 2580.40196714438 2580.40196714438 2179.36138404759 1972.11469311907 2466.28705958405 2466.28705958405 2646.08105579042 2646.08105579042 2365.3252065066 2365.3252065066 2008.97256185925 2368.17515797631 2368.17515797631 2026.54357162662 1855.58873536669
"X20" 1222.76816299953 1222.76816299953 1825.37778930461 2032.07959646955 1888.33193031055 1888.33193031055 1792.25357391831 1792.25357391831 2544.49579568149 2544.49579568149 2761.77467707496 2761.77467707496 1667.13529362972 1601.7919150668 1869.79649219021 1869.79649219021 1780.59685576944 1780.59685576944 1456.32003579842 2544.49579568149 2544.49579568149 2761.77467707496 2761.77467707496 2206.87926400918 2206.87926400918 2126.5115912895 2126.5115912895 2456.86777762041 2456.86777762041 2339.05968919301 2339.05968919301 1849.89126254527 1704.71542696718 1704.71542696718 1760.15383282258 1760.15383282258 2207.75020188124 2207.75020188124 2124.62607216476 2124.62607216476 2473.34657864756 2473.34657864756 2337.58930788055 2337.58930788055 2013.93775321077 2013.93775321077 2522.6193996857 2522.6193996857 2606.35938852413 2606.35938852413 2160.32661004419 2016.54958897226 2521.74782221661 2521.74782221661 2657.86412928534 2657.86412928534 2405.95180478732 2405.95180478732 2059.36354409885 2409.72893929212 2409.72893929212 2077.88702312879 1891.92129279928
"X21" 1252.19334258062 1252.19334258062 1786.96015156486 1963.97479626792 1911.71184127367 1911.71184127367 1818.2774195234 1818.2774195234 2452.47085873912 2452.47085873912 2638.37895719808 2638.37895719808 1619.32673432663 1593.12269312525 1892.13109607969 1892.13109607969 1807.95056886273 1807.95056886273 1481.85993430575 2452.47085873912 2452.47085873912 2638.37895719808 2638.37895719808 2169.85801309389 2169.85801309389 2160.56343154434 2160.56343154434 2474.98196397297 2474.98196397297 2353.02518713517 2353.02518713517 1852.80225823491 1729.9024632911 1729.9024632911 1768.0401521888 1768.0401521888 2170.82835106248 2170.82835106248 2158.04972995996 2158.04972995996 2496.00201791077 2496.00201791077 2351.6798834043 2351.6798834043 2057.40168584402 2057.40168584402 2566.66160441503 2566.66160441503 2626.4170626489 2626.4170626489 2135.58225256393 2060.04740364314 2565.8625567611 2565.8625567611 2660.68726340287 2660.68726340287 2444.79868648271 2444.79868648271 2104.49284796717 2448.34993070717 2448.34993070717 2120.16435618568 1922.99790517626
"X22" 1286.44319904203 1286.44319904203 1745.43923279982 1888.77583524295 1937.82533230619 1937.82533230619 1838.14217538475 1838.14217538475 2349.80310428943 2349.80310428943 2500.77323899944 2500.77323899944 1565.30202593596 1589.67577433583 1918.38732128863 1918.38732128863 1829.56323913144 1829.56323913144 1497.73762827782 2349.80310428943 2349.80310428943 2500.77323899944 2500.77323899944 2120.12653017746 2120.12653017746 2185.0586913114 2185.0586913114 2485.12394272803 2485.12394272803 2353.90713395743 2353.90713395743 1845.47288024371 1741.85984764903 1741.85984764903 1765.45604999001 1765.45604999001 2121.13271437676 2121.13271437676 2181.40189837999 2181.40189837999 2508.61563761968 2508.61563761968 2352.72040784907 2352.72040784907 2094.21573023433 2094.21573023433 2593.33977215448 2593.33977215448 2628.20921072645 2628.20921072645 2098.87512640883 2097.542954718 2592.74575002236 2592.74575002236 2645.81489121078 2645.81489121078 2476.80479635231 2476.80479635231 2133.30376104237 2479.44413391746 2479.44413391746 2143.19107817942 1944.15803606561
"X23" 1318.39731673689 1318.39731673689 1697.34394986928 1805.40619270752 1956.88114412199 1956.88114412199 1845.97032233456 1845.97032233456 2236.69467138883 2236.69467138883 2349.53260372492 2349.53260372492 1505.34086844241 1586.67883135735 1938.85814834471 1938.85814834471 1838.89643714723 1838.89643714723 1501.33371617559 2236.69467138883 2236.69467138883 2349.53260372492 2349.53260372492 2054.21834490459 2054.21834490459 2190.81999409391 2190.81999409391 2475.10333125215 2475.10333125215 2329.98279873567 2329.98279873567 1820.85302832417 1734.63441007782 1734.63441007782 1750.96197858835 1750.96197858835 2055.21514752741 2055.21514752741 2185.55879998098 2185.55879998098 2498.25159702576 2498.25159702576 2328.92379079916 2328.92379079916 2117.14674751119 2117.14674751119 2595.08678553282 2595.08678553282 2599.0416082412 2599.0416082412 2044.53301498011 2122.02138920915 2594.75083500355 2594.75083500355 2603.42510808187 2603.42510808187 2494.62047003203 2494.62047003203 2135.74511689137 2496.02028037161 2496.02028037161 2137.90029260577 1951.1367521071
"X24" 1341.64055929811 1341.64055929811 1641.14101574247 1714.09619507464 1956.95188526007 1956.95188526007 1835.13846592249 1835.13846592249 2114.52173518721 2114.52173518721 2186.27976279654 2186.27976279654 1440.40088796391 1578.08366385938 1941.52612951763 1941.52612951763 1829.18701542157 1829.18701542157 1491.63656826351 2114.52173518721 2114.52173518721 2186.27976279654 2186.27976279654 1969.81611106863 1969.81611106863 2168.1652843839 2168.1652843839 2432.10514593063 2432.10514593063 2271.49528958602 2271.49528958602 1775.63320117441 1705.55295757489 1705.55295757489 1722.38816338773 1722.38816338773 1970.75371496944 1970.75371496944 2161.24240336235 2161.24240336235 2452.25343543841 2452.25343543841 2270.5656928415 2270.5656928415 2118.34739735974 2118.34739735974 2563.22677916344 2563.22677916344 2528.93657509058 2528.93657509058 1969.45097183415 2125.30748822864 2563.15048217295 2563.15048217295 2524.99200607968 2524.99200607968 2489.40202674168 2489.40202674168 2105.16690442351 2489.5120992328 2489.5120992328 2098.84757292804 1940.81901923436
"X25" 1351.72960798 1351.72960798 1578.07494722515 1617.10915333303 1927.39669183862 1927.39669183862 1800.1230201003 1800.1230201003 1986.09049678632 1986.09049678632 2014.24206753333 2014.24206753333 1372.21779745485 1558.02718888182 1915.30636578328 1915.30636578328 1795.06017990182 1795.06017990182 1469.20917247389 1986.09049678632 1986.09049678632 2014.24206753333 2014.24206753333 1866.56140849445 1866.56140849445 2109.33942355865 2109.33942355865 2346.34785304658 2346.34785304658 2173.70899041555 2173.70899041555 1711.32155856078 1655.52447322771 1655.52447322771 1677.23352501879 1677.23352501879 1867.39170088449 1867.39170088449 2101.22596640924 2101.22596640924 2361.72618615792 2361.72618615792 2172.95565635023 2172.95565635023 2090.92614294739 2090.92614294739 2490.12324408679 2490.12324408679 2413.51672664736 2413.51672664736 1874.33554659622 2099.86757945437 2490.26590713734 2490.26590713734 2406.02939667196 2406.02939667196 2452.9552787717 2452.9552787717 2039.92578915191 2451.96788069344 2451.96788069344 2025.77656582588 1911.79844771289
"X26" 1346.2689860532 1346.2689860532 1511.26974768637 1518.08357863461 1861.66505346026 1861.66505346026 1738.00495177399 1738.00495177399 1855.43072294081 1855.43072294081 1838.17677578919 1838.17677578919 1303.1121344667 1521.92319898001 1852.99238897105 1852.99238897105 1733.82619884136 1733.82619884136 1435.63688025325 1855.43072294081 1855.43072294081 1838.17677578919 1838.17677578919 1746.24075615636 1746.24075615636 2010.64526176465 2010.64526176465 2213.94845671098 2213.94845671098 2038.24214221237 2038.24214221237 1632.95622318688 1588.26884913537 1588.26884913537 1613.75006278472 1613.75006278472 1746.92477993827 1746.92477993827 2002.23620121324 2002.23620121324 2224.0020605546 2224.0020605546 2037.72183844656 2037.72183844656 2030.55472290056 2030.55472290056 2371.90746048525 2371.90746048525 2255.23072263562 2255.23072263562 1763.48792565888 2040.73318399377 2372.18895080971 2372.18895080971 2247.74281074672 2247.74281074672 2380.17486538397 2380.17486538397 1943.45151223841 2378.49480302324 2378.49480302324 1923.45498040949 1864.55660468049
