"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X11" 1090.83812546307 1071.64508671265 1475.15864843309 1517.37505241509 1395.28567699829 1369.25650809892 1010.17843319105 1017.76519358005 1789.8431442864 2359.69018500656 2219.50711765028 1685.61521362565 1183.32198559714 1317.95118830528 1659.7804278781 1524.9605596694 1386.58353739096 1291.17594345871 1098.56635258125 2090.05652491281 2286.44049260678 2112.77955203341 1779.20969275064 1583.15869507169 1279.96671067056 1227.37809197261 1401.13921486937 1724.94865699637 1752.97333792785 1801.80822928404 1469.5373177649 1240.12031754684 1593.30288580152 1554.76036424712 1324.64336727465 1354.95816938506 1568.2799237013 1489.02799769307 1518.58114436901 1526.36339318624 1773.95238512875 1882.76443923946 1953.74903950819 1595.36074360187 1274.91393738605 1544.90627413421 1675.83254071152 1650.74980999613 1789.15337599981 2120.01812171069 1843.94724231232 1532.74985300797 1771.52046308053 1662.36497279253 1691.00897852621 1948.50560062387 1872.56834913693 1741.5679810771 1693.46618123286 1811.79142174796 1785.25281280197 1353.48603204288 1533.38981296998
"X12" 1127.63041720787 1094.51176513578 1553.10671627964 1605.12967537396 1433.58016408221 1431.58934823938 1079.46366179433 1064.55197045551 1797.72281532577 2396.28549144669 2289.60607899755 1785.60134931532 1216.87580406504 1344.97694135986 1696.4611914863 1567.81344041619 1465.55425161273 1374.25207352451 1150.59505415941 2036.36251905485 2289.59976666309 2123.29304013694 1809.14887030492 1637.03763189126 1329.77009892584 1271.16141468099 1430.25764911855 1760.0092105226 1798.21494681193 1868.36883322433 1571.23218216727 1333.05440947555 1514.81408161354 1504.09867235945 1301.15188576375 1336.42887796169 1621.85915875258 1535.3968683556 1566.09785079719 1557.39408402817 1816.85408702681 1925.93847436197 2004.59298710774 1687.47322785024 1300.92926291945 1569.88701966888 1699.2654658103 1679.26328886312 1826.55282239885 2170.47063360762 1904.39006659149 1530.0716838472 1788.29327910453 1700.61186380852 1738.68805922081 2005.14125313123 1880.97287478929 1797.65501703113 1788.3605920274 1797.59333446106 1837.6281771142 1568.39254898099 1570.7901194216
"X13" 1133.93004931381 1092.83338771093 1622.41717566997 1690.03447542718 1448.97824069212 1474.14845475114 1123.06429045562 1078.07012678929 1789.78056732692 2432.10233834934 2357.08166822906 1880.5225238578 1230.2044224695 1343.9004505145 1714.71693527981 1601.70957275348 1527.45784190118 1440.89836619072 1176.68391080026 1971.8422354127 2298.09768315845 2138.60954430978 1844.20886844054 1682.82846911952 1364.87333883743 1295.5041690698 1445.496842527 1776.7695481209 1828.21814409168 1917.01238287094 1655.78806527709 1394.30365575859 1426.40109435329 1462.28130827124 1273.3220081964 1309.10333636158 1675.12040614676 1575.36378488826 1602.65388417519 1583.89912079993 1848.27130243626 1958.91822630323 2043.4226904416 1763.54178212991 1324.05571668239 1591.43616246618 1720.10830600859 1706.25098376373 1859.26931047072 2208.88448168507 1951.00641152975 1524.15954096869 1805.7484469818 1738.23910767688 1780.430570783 2047.99205176211 1890.96487760288 1853.93550423636 1847.51910982771 1779.29195486758 1888.49966802381 1719.24469357591 1605.80496483795
"X14" 1100.98997590951 1059.91220819588 1675.89041060185 1767.73122525953 1434.50883778048 1489.63220777787 1131.1149896791 1048.46928373234 1761.39227133475 2466.22628694307 2419.77820200593 1965.28656906758 1218.23029555905 1306.73771446529 1709.2150285733 1622.93519522788 1564.42653622247 1483.4944474275 1168.98694166547 1897.4882254392 2314.85188410567 2162.56017001863 1886.37207047569 1717.86987748044 1379.807329398 1293.46255060588 1442.46964691319 1769.92865872433 1837.75312006245 1941.93532099643 1714.81981621002 1413.58574096993 1331.57797841572 1436.27650562075 1243.71892445127 1273.63448942486 1726.21772816593 1605.51920332543 1623.84225581197 1604.0934704511 1864.00179585922 1978.04971870962 2066.72957456019 1816.92017845131 1342.13710005946 1607.82673177421 1737.45544603804 1730.58047802646 1885.05729804528 2231.7488202214 1979.95901493095 1514.01709282586 1823.76417324843 1773.00351572153 1812.75963188588 2073.0113595591 1902.36822134034 1907.94787601238 1858.60952373728 1756.59013033702 1936.20722707381 1773.9147702828 1637.31748643698
"X15" 1024.55880961313 993.342025165251 1708.05024770132 1833.72656107239 1386.62297314397 1473.98642423879 1098.83801108762 971.778937792143 1710.68160338178 2497.09039575605 2475.12838174541 2035.32246772196 1177.94014402638 1230.05111473649 1677.38869036252 1629.46475863084 1571.80035692467 1496.86805332592 1124.28886882811 1816.32271698007 2341.33798622462 2197.35342041652 1936.04168047581 1740.02592477669 1371.14591550768 1261.51253701868 1419.30640964178 1737.02574661325 1824.1375712017 1939.58213782723 1742.48172988382 1385.59109636406 1234.96341437294 1431.66694627333 1215.81308741156 1232.36792656742 1772.50202882189 1623.18531207147 1627.18114355669 1616.97420070006 1861.6091100211 1981.30189864968 2072.22225097051 1843.12937071122 1354.0525319263 1618.15159668794 1750.87446939679 1751.7285632494 1902.65837050573 2236.74555187514 1988.76851880823 1499.88919148674 1842.49207415047 1803.78331601888 1834.14078890881 2077.71391672257 1915.56379251313 1957.87631084073 1816.43522888129 1730.17102902883 1979.41360682756 1713.37844183422 1664.49765397134
"X16" 918.498816127862 907.987705742222 1720.36092569369 1883.00567801195 1315.55854062346 1436.23499361954 1041.92194162864 867.691790034278 1646.83152484314 2520.52122732859 2518.93179485189 2088.17299968252 1114.66122172637 1128.70897024649 1627.81329164872 1626.06610913284 1557.83022081876 1485.71565137781 1058.00951464592 1739.52563480754 2373.23710578387 2238.68131583028 1987.28094467572 1749.29725533081 1343.70043261278 1209.89556903536 1384.26796191363 1687.03892286983 1794.94592614941 1915.46683716916 1743.16623765738 1325.03925164186 1145.62371192951 1448.44684471875 1196.70695070732 1194.45124526583 1808.11615684508 1628.64189552806 1617.93938650473 1624.68691614341 1845.77040104367 1973.1801402908 2062.52880927936 1846.43156331266 1362.8378975317 1624.79933947841 1761.8371524286 1771.6169404933 1914.7844253519 2226.37805630492 1980.44519567842 1487.00005345301 1863.17535229801 1833.95006108529 1850.83940999565 2065.91832091449 1933.15589389062 2004.49276305911 1744.50198865087 1704.6550933495 2018.08183970316 1571.8852011891 1687.6739355045
"X17" 802.351884578469 823.611007145359 1716.68775973355 1910.76670767814 1236.04761888363 1389.40636757041 981.87447231048 762.594383818638 1582.22701498068 2531.52597635915 2546.29703812616 2121.85272985072 1036.65262356276 1023.22228089656 1572.60831099437 1619.5806691095 1534.6630601527 1458.09983580965 990.835941405667 1679.71879630598 2404.03614872753 2279.72677354029 2032.00863921252 1746.11816731244 1304.83294035051 1153.03635140773 1348.68844248226 1632.52360350952 1760.88080525652 1878.05609185847 1724.77809049317 1252.60828364814 1073.33213687627 1484.04243175965 1193.69652005385 1170.41849513139 1826.71958376681 1623.42614772858 1603.76044111226 1630.37630016498 1823.47576597582 1960.13098508181 2041.88892209562 1833.7321312743 1372.85592763039 1631.33180725299 1772.51762714016 1792.84458743329 1925.26496795049 2204.71526707832 1959.65022483835 1482.08173787868 1887.46176780438 1868.0851531231 1871.10619583001 2043.30445241952 1958.26658675458 2049.34110306735 1674.15492064647 1685.76035300799 2052.60576581839 1400.48592341434 1707.55622858551
"X18" 699.653920838457 761.096543184959 1703.60069628885 1914.08082261003 1166.68428428092 1348.90571161319 941.629608100566 684.34935392841 1530.30966213454 2524.57976695361 2551.13206429515 2133.9458556265 955.696321294198 937.596730435533 1526.55606620135 1617.99473540784 1516.45699483037 1425.62790480022 944.585554182665 1645.62359126556 2424.05216927491 2309.9047991541 2060.02264110424 1730.29624271966 1263.5991010725 1107.68210989856 1325.5396573463 1588.43354419987 1734.37599906096 1838.3348022968 1698.98868412516 1191.73578798477 1025.32510008647 1530.51323445756 1210.04647463501 1168.45264058599 1823.97207100683 1611.38361475791 1593.64350578084 1637.87537656125 1803.63135016209 1949.42772931166 2015.96212554007 1813.38891596581 1389.44087208888 1642.67471975493 1785.96566360422 1818.00171983541 1938.07814252446 2177.14416089823 1931.91971062683 1492.60238045007 1917.46985472082 1910.62019327345 1902.4410606913 2016.35296856524 1993.51962727664 2094.24521101659 1637.00188136219 1679.32992268702 2083.75291501633 1261.88392005868 1725.20188319857
"X19" 630.390010721052 734.659468271434 1687.83027315865 1892.66801082278 1124.06331221028 1326.90300741897 936.428007483111 651.691763086452 1500.63831089512 2494.85309725464 2526.8722827931 2120.84497019606 884.173520345938 891.437805247538 1502.23139847969 1627.22934991901 1513.57658660229 1399.44188263055 933.795450433762 1637.7093105043 2422.5658366509 2317.25416632527 2061.76062954369 1700.35971202396 1227.46134137484 1086.91334559295 1324.7933026298 1566.94916145961 1724.81222758186 1805.84044364385 1677.00728074978 1159.90827417421 1003.81058410017 1576.30895138593 1242.63299113595 1190.72170858454 1799.40873848924 1597.51702955937 1594.28917409022 1650.0378431425 1793.75827598403 1945.99839485913 1989.6457053515 1791.52518831629 1416.89837535455 1663.48165880068 1804.96054487865 1848.09099884724 1955.1644023199 2148.19946509812 1901.32307393905 1524.26908819344 1954.95161786204 1963.19575369096 1947.34835547621 1989.51554555039 2039.64509195288 2139.74431424575 1651.29224457159 1689.39579854099 2111.9530299419 1203.70684237456 1741.51982179294
"X20" 603.47530519592 745.693894900066 1673.52882982555 1848.95847376584 1116.20430779071 1327.16694280306 966.931208358703 666.089245861765 1494.79562954509 2439.71006836705 2468.22783220736 2078.29417160722 831.239237364895 892.257561123708 1504.78295000663 1647.99211632934 1527.39831162285 1385.49723843546 959.236552863595 1647.25202259901 2391.1983762432 2292.30358432755 2031.75654029871 1654.1225877751 1199.37454468984 1094.62346510972 1348.92050250596 1572.08796188827 1733.83587976536 1784.27487959429 1664.55490956823 1161.19181298897 1005.19030130832 1610.41974385607 1282.41357240714 1231.79331102705 1756.77979776564 1585.69742209758 1606.48603199922 1666.81245174249 1796.23188904791 1949.47428734039 1964.60089431619 1769.00108153968 1456.27077643828 1695.74780389955 1830.15946653116 1880.94658727351 1974.46039361154 2119.15710322414 1868.46685856418 1578.34300950945 1999.88246329443 2022.403278888 2000.37312603133 1962.81300019692 2094.43275690172 2183.53751602999 1712.04698962371 1716.44121100256 2136.47456310685 1233.84139685511 1756.72891902579
"X21" 616.06891692946 783.852977768645 1661.84432889177 1787.40416743525 1141.22441445771 1345.03983697914 1020.85061403189 713.479750655828 1506.85708570565 2359.13431690514 2372.40232977489 2002.79006740559 801.519777813613 934.953851731078 1531.09674305306 1675.56844274276 1550.48683727085 1383.43813487825 1009.25919378543 1659.62236772292 2325.46872667175 2229.89517271325 1969.62907062872 1589.934639614 1177.87554884949 1125.4789789526 1392.61769438183 1599.00283767232 1755.06488522513 1770.70806991388 1660.64678837865 1186.81528631494 1021.63993252973 1625.08444332034 1317.26659734649 1280.53979851484 1702.52831653911 1577.31134195114 1624.84330695109 1684.82525247425 1807.50194959641 1954.17036534737 1938.75146875224 1741.83081055247 1504.89100462637 1737.83028272542 1859.22180019945 1911.112503234 1989.9700525513 2087.60062750676 1830.67860744966 1651.18206295732 2049.75174249056 2080.00106741894 2049.16552307339 1932.06987348335 2152.9755061644 2220.38764965325 1794.00271592479 1757.4128007226 2155.24627710804 1321.1041495919 1770.25816942882
"X22" 661.587415562087 836.017855744226 1653.05098914658 1712.89512925318 1193.60115216183 1373.48272978018 1083.22554910831 776.402712918115 1528.99231070365 2254.23258372836 2238.2357342077 1892.16126644647 797.618565493479 1010.45492475475 1575.13318054782 1703.53633654721 1573.08921742598 1390.58866578496 1069.44407084824 1660.12216806796 2222.86299520385 2127.06909663262 1876.99467110479 1507.121868618 1160.3575436849 1171.478248469 1448.10697387885 1639.84066793768 1779.63844150982 1759.9213303556 1661.86133825464 1224.80095613565 1044.67552280772 1614.67093916769 1335.55859346046 1325.02920093081 1643.04757987824 1572.23783487421 1642.0247848264 1699.44641246733 1821.85563218267 1952.86268896349 1908.69507751525 1705.08518519794 1558.66012957868 1786.3267239793 1888.29152134036 1932.0236173463 1994.56650199546 2049.85206642981 1784.56424684966 1737.24800057402 2100.73648905111 2126.39501459107 2079.95994639778 1892.1291529357 2209.55358999398 2244.13600341763 1867.86776353205 1808.0705312444 2165.68467853943 1425.15518071552 1781.23539306233
"X23" 727.68494227107 887.884959271854 1646.36732329745 1630.43751360028 1260.72160604139 1402.77443286498 1139.60518539273 837.117162164701 1551.97230252059 2128.83692861446 2069.9029463602 1749.87507180597 817.091106745673 1103.71321662123 1625.44699072969 1722.99646666481 1583.6009026314 1399.85150455574 1124.90066371521 1639.49401638179 2086.21292429025 1986.85944413996 1759.6616987656 1408.98268106819 1143.25203956811 1221.37677010895 1503.84184116423 1681.64789449633 1795.29725769254 1742.8149968918 1660.28478918481 1261.14587284368 1066.76964006187 1579.98497490222 1330.89116450979 1355.16968191133 1581.7961864789 1565.83546325943 1647.90825496504 1703.59470036854 1829.53684993677 1936.60111181394 1868.70546872059 1654.43078515377 1610.46247111957 1833.23567784711 1909.47570351712 1935.34484171211 1979.91596169458 2000.18595366798 1726.77573905137 1826.94685085041 2145.3553791003 2150.64533242906 2079.48023679776 1837.59977516002 2257.28518432492 2247.38916738844 1906.16282572622 1862.05955428356 2164.19293717439 1503.80540846041 1788.15723314103
"X24" 799.052579037866 927.872227020637 1640.41421777854 1544.31853498626 1325.07662112322 1422.79719183756 1180.47398993626 882.994220302252 1567.47024544758 1989.14931094105 1877.20760465293 1585.75850666902 852.502407045118 1196.83316689316 1667.09306474138 1724.25751064564 1571.6339454485 1401.20832153586 1164.51705532568 1596.61228366677 1923.4230964501 1817.97677033617 1626.23777881287 1302.73795733867 1122.98824421875 1263.1680122067 1546.63334429165 1708.84952936103 1789.08372155758 1708.51953377235 1645.36964104104 1284.0212227401 1082.74317532838 1527.63677315132 1303.85671007296 1364.90626385646 1517.59545615818 1549.06640997973 1631.63716294151 1688.83658318593 1818.54916090167 1896.72132069574 1811.99030556079 1588.07425136755 1650.8384708899 1866.46508464003 1911.48422336185 1912.33522125499 1938.15295649649 1932.17670924287 1655.42818857173 1907.47982632174 2172.82241569853 2142.47839501525 2038.18047165861 1764.63854613371 2288.76896141559 2222.75906189588 1891.59510293048 1911.54968320065 2146.517585639 1528.93681965951 1788.9354239913
"X25" 861.26093807993 949.793512045259 1633.31188658043 1457.30294750858 1368.81754290132 1425.30088179985 1203.03872299043 909.448856545132 1569.88720256279 1842.33447371161 1673.40316090119 1413.55014755987 893.096670352287 1273.31691532932 1685.2559459444 1699.24060282971 1530.85577486725 1384.64102682352 1183.40210798437 1537.23339493068 1745.13908560889 1632.17997008548 1485.18267938604 1196.9908377123 1096.49529891558 1286.7685105752 1564.74903365572 1707.3760487924 1750.99741771911 1647.89558873978 1607.29731730764 1286.90944766173 1090.0669263604 1466.33717636476 1260.48025384699 1352.65108465748 1444.93456626535 1510.90506303723 1584.5756082817 1647.67367545629 1778.10649893366 1827.32156973867 1732.91745222612 1507.54587693885 1669.81779538336 1872.54748375502 1882.45923323146 1856.1862475588 1864.05582414798 1840.88594471072 1571.07306816485 1965.27472265499 2171.35425584001 2094.80419203401 1952.73859429339 1672.39410617835 2297.07677627338 2164.71333234738 1821.69738341751 1948.49127898614 2108.57850372133 1496.91899796623 1781.12084069082
"X26" 902.890687492923 952.430701442829 1622.15326389437 1370.41801214044 1377.66863123565 1404.59153550349 1208.92627368916 918.197501864497 1556.44063094247 1695.14840156728 1472.16753111955 1246.94924500612 926.792755181681 1320.44147670562 1668.25726172012 1643.163277332 1459.79334889667 1342.57947083482 1181.73673490619 1469.72742022009 1562.27201369286 1441.50016761771 1342.57600378529 1098.39047883652 1060.89757281478 1285.08412985525 1550.01491331109 1667.80687311152 1676.34020105812 1556.25128472542 1539.67001512929 1268.38785695765 1087.97306890153 1402.86659727795 1208.5166021773 1319.82100488607 1356.36403069985 1441.74238434054 1502.46524043038 1575.76174032436 1701.65607072693 1726.77534067449 1628.93683587008 1416.75926425221 1658.86820602213 1840.0536144531 1813.50654077789 1764.15119170977 1756.59736546947 1724.62945693367 1476.62414347987 1988.55769870011 2131.22984091432 2005.43476862396 1826.52293029064 1563.26168351449 2276.65007418168 2071.12442336883 1706.65883347229 1965.73773048141 2047.40154124035 1425.34398639023 1762.1974216959
