"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X11" 2065.01659294605 2065.01659294605 2575.53470723964 2936.69200555702 2375.00218721203 2375.00218721203 2050.50033139272 2050.50033139272 3105.9726683614 3105.9726683614 3359.7629293091 3359.7629293091 2900.28368957142 2568.28394670285 2236.25456157653 2236.25456157653 2296.51735488367 2296.51735488367 2552.55275294108 3105.9726683614 3105.9726683614 3359.7629293091 3359.7629293091 3140.77580052521 3140.77580052521 2532.15804142414 2532.15804142414 2427.81665192732 2427.81665192732 2595.41392226445 2595.41392226445 2630.88748059913 2155.23082969517 2155.23082969517 1829.57302117981 1829.57302117981 2408.05884737442 2408.05884737442 2215.08284434338 2215.08284434338 2467.82432007042 2467.82432007042 2703.85947701367 2703.85947701367 2087.07829879116 2087.07829879116 2219.99183969601 2219.99183969601 2638.03925624873 2638.03925624873 2835.36064733197 2008.78442258326 2298.3566022318 2298.3566022318 2732.24832191945 2732.24832191945 2495.14462556518 2495.14462556518 2873.6325203884 2477.73670418008 2477.73670418008 2590.06948388914 2314.74058247731
"X12" 2037.46667004603 2037.46667004603 2513.21223935235 2852.32796076362 2373.43236746299 2373.43236746299 2115.77977563895 2115.77977563895 3041.6584219033 3041.6584219033 3306.62702448124 3306.62702448124 2756.31557932667 2562.2348013482 2272.10772023005 2272.10772023005 2321.2368588043 2321.2368588043 2490.5595783204 3041.6584219033 3041.6584219033 3306.62702448124 3306.62702448124 3034.72770088524 3034.72770088524 2518.56093234048 2518.56093234048 2483.0237372137 2483.0237372137 2665.6122069715 2665.6122069715 2696.16447993414 2129.28476722813 2129.28476722813 1840.00563351053 1840.00563351053 2481.28884054865 2481.28884054865 2261.75902386095 2261.75902386095 2513.28636445801 2513.28636445801 2750.85595848087 2750.85595848087 2104.13555000192 2104.13555000192 2272.22596706071 2272.22596706071 2740.50907485529 2740.50907485529 2969.77112840205 2044.58071690135 2332.29976073368 2332.29976073368 2800.43581014645 2800.43581014645 2528.23184990118 2528.23184990118 2905.59450837364 2513.00980459297 2513.00980459297 2689.46386518893 2366.56673963624
"X13" 1997.23620849161 1997.23620849161 2444.69678887323 2772.93230763697 2366.91287810999 2366.91287810999 2169.1468319225 2169.1468319225 2994.54036495038 2994.54036495038 3265.58100325713 3265.58100325713 2622.0560191033 2536.96675927167 2300.77378464194 2300.77378464194 2327.06479556848 2327.06479556848 2407.30684001719 2994.54036495038 2994.54036495038 3265.58100325713 3265.58100325713 2937.49838799683 2937.49838799683 2501.66429694028 2501.66429694028 2531.64970820663 2531.64970820663 2726.40592639401 2726.40592639401 2742.8518523247 2094.50995611316 2094.50995611316 1836.01105147006 1836.01105147006 2554.48333365634 2554.48333365634 2304.44998526574 2304.44998526574 2552.61043755454 2552.61043755454 2788.72878906221 2788.72878906221 2114.33049600458 2114.33049600458 2331.98908513638 2331.98908513638 2824.68224202814 2824.68224202814 3084.67163359235 2073.06818005022 2374.53878671708 2374.53878671708 2855.04462538495 2855.04462538495 2559.60053745618 2559.60053745618 2899.28931095395 2546.98754118168 2546.98754118168 2749.3349267929 2407.7906053461
"X14" 1940.66668114927 1940.66668114927 2368.59887241537 2701.6982239266 2352.56481086229 2352.56481086229 2201.58228839829 2201.58228839829 2971.07764381026 2971.07764381026 3244.58299611688 3244.58299611688 2504.62537108647 2483.36608083038 2315.87182778799 2315.87182778799 2306.73351942762 2306.73351942762 2303.59434010631 2971.07764381026 2971.07764381026 3244.58299611688 3244.58299611688 2858.04359004642 2858.04359004642 2481.26860305424 2481.26860305424 2568.62579394389 2568.62579394389 2772.8816637277 2772.8816637277 2756.84317641401 2048.99969511008 2048.99969511008 1812.56906193826 1812.56906193826 2620.22452334559 2620.22452334559 2337.61934360638 2337.61934360638 2581.60162609447 2581.60162609447 2814.47950914837 2814.47950914837 2113.71699137148 2113.71699137148 2396.29847064724 2396.29847064724 2878.03184480874 2878.03184480874 3163.00530798907 2088.69036320358 2423.7060577939 2423.7060577939 2887.36532053663 2887.36532053663 2586.33724069961 2586.33724069961 2845.49316516283 2576.67803169961 2576.67803169961 2753.56557828961 2429.50479083922
"X15" 1867.1322745611 1867.1322745611 2286.55869131604 2641.96262459462 2329.72055797012 2329.72055797012 2208.26600658406 2208.26600658406 2976.11205102303 2976.11205102303 3249.58179478723 3249.58179478723 2410.90170267949 2398.37669862901 2313.99556532307 2313.99556532307 2258.46234929003 2258.46234929003 2184.49828760092 2976.11205102303 2976.11205102303 3249.58179478723 3249.58179478723 2803.77159708606 2803.77159708606 2458.64181802759 2458.64181802759 2591.09135422534 2591.09135422534 2802.19306424595 2802.19306424595 2730.20203326519 1994.41925342886 1994.41925342886 1770.23466322754 1770.23466322754 2672.76828569556 2672.76828569556 2358.16233501078 2358.16233501078 2598.08399459929 2598.08399459929 2826.85296737825 2826.85296737825 2101.2272766834 2101.2272766834 2463.26286231446 2463.26286231446 2893.71279004623 2893.71279004623 3194.38810396288 2089.02558782403 2479.31054536721 2479.31054536721 2893.10466297289 2893.10466297289 2607.12786369921 2607.12786369921 2743.41577616506 2600.70762682327 2600.70762682327 2695.67014950555 2427.14130975784
"X16" 1788.19215557579 1788.19215557579 2212.32100083702 2597.61527799561 2306.58289940764 2306.58289940764 2201.23956996118 2201.23956996118 3007.9410817985 3007.9410817985 3278.42781005143 3278.42781005143 2346.66954822155 2303.26955240539 2303.67862669645 2303.67862669645 2202.50697513075 2202.50697513075 2072.21486658152 3007.9410817985 3007.9410817985 3278.42781005143 3278.42781005143 2775.84958430741 2775.84958430741 2440.93507170897 2440.93507170897 2605.05370158292 2605.05370158292 2819.80721721193 2819.80721721193 2679.77295386663 1946.76106670207 1946.76106670207 1731.9319404213 1731.9319404213 2713.08228870241 2713.08228870241 2372.72829839903 2372.72829839903 2607.98935668646 2607.98935668646 2831.60711430117 2831.60711430117 2087.34247256851 2087.34247256851 2535.33746994335 2535.33746994335 2887.70292973312 2887.70292973312 3195.23855920144 2084.23178433655 2544.34200722531 2544.34200722531 2885.70405932684 2885.70405932684 2627.06938158701 2627.06938158701 2626.35987480739 2624.18798291952 2624.18798291952 2607.87343336342 2413.55102072078
"X17" 1718.47806438512 1718.47806438512 2161.57424355777 2571.48429948947 2293.56452535903 2293.56452535903 2196.89614627001 2196.89614627001 3062.07036985611 3062.07036985611 3325.75658834139 3325.75658834139 2315.4588229238 2224.90945115387 2296.73165920463 2296.73165920463 2164.17109512125 2164.17109512125 1991.5123946328 3062.07036985611 3062.07036985611 3325.75658834139 3325.75658834139 2772.86851636867 2772.86851636867 2436.58166332046 2436.58166332046 2619.19164763645 2619.19164763645 2833.61508050117 2833.61508050117 2628.84480551803 1924.65932171664 1924.65932171664 1725.1378305395 1725.1378305395 2744.41691226801 2744.41691226801 2390.69188777388 2390.69188777388 2619.67201381434 2619.67201381434 2836.4580599705 2836.4580599705 2085.51568822594 2085.51568822594 2616.15143384248 2616.15143384248 2882.28727713124 2882.28727713124 3188.68670655207 2087.88730699214 2622.57822635439 2622.57822635439 2883.39519388896 2883.39519388896 2653.19210326351 2653.19210326351 2535.40548490703 2654.16727844694 2654.16727844694 2532.09580058592 2405.77114986611
"X18" 1671.64704848979 1671.64704848979 2143.70249429386 2560.73229103328 2300.18394993362 2300.18394993362 2210.6847382173 2210.6847382173 3128.8948124587 3128.8948124587 3381.12446733379 3381.12446733379 2311.33705106204 2185.40391848431 2305.28271732588 2305.28271732588 2164.25211042349 2164.25211042349 1957.29082759756 3128.8948124587 3128.8948124587 3381.12446733379 3381.12446733379 2789.0099898592 2789.0099898592 2452.50688568967 2452.50688568967 2643.58621178467 2643.58621178467 2852.45113217913 2852.45113217913 2599.54739243914 1940.63577731566 1940.63577731566 1769.78490652127 1769.78490652127 2772.47805819336 2772.47805819336 2421.91423405224 2421.91423405224 2642.6635313816 2642.6635313816 2849.48024681601 2849.48024681601 2108.45239175052 2108.45239175052 2709.26510080305 2709.26510080305 2900.44686967809 2900.44686967809 3195.33255812969 2113.67682014203 2716.94345486374 2716.94345486374 2904.39197432922 2904.39197432922 2693.50222950408 2693.50222950408 2504.76675033836 2698.57766282274 2698.57766282274 2506.45257009971 2418.29130955143
"X19" 1655.67870775307 1655.67870775307 2157.88022525896 2558.22842726598 2331.4306700003 2331.4306700003 2250.11711041246 2250.11711041246 3196.49252137299 3196.49252137299 3432.63136073141 3432.63136073141 2320.84916270383 2191.92855913644 2336.98247288051 2336.98247288051 2209.23789681895 2209.23789681895 1968.34179125911 3196.49252137299 3196.49252137299 3432.63136073141 3432.63136073141 2816.85459815871 2816.85459815871 2491.69548431325 2491.69548431325 2686.10131975793 2686.10131975793 2882.77601432649 2882.77601432649 2602.46731990628 1994.71630033376 1994.71630033376 1867.58710929356 1867.58710929356 2803.317117683 2803.317117683 2472.79538036408 2472.79538036408 2684.33797856161 2684.33797856161 2876.25115768486 2876.25115768486 2163.06356772935 2163.06356772935 2816.09113583081 2816.09113583081 2955.882472826 2955.882472826 3221.97199531888 2169.96836756942 2827.63540011926 2827.63540011926 2959.10227325403 2959.10227325403 2754.16986646697 2754.16986646697 2546.69622807746 2763.34944038855 2763.34944038855 2548.00300415607 2455.60075930471
"X20" 1671.3685153007 1671.3685153007 2195.8744442018 2558.56598628357 2386.53295393103 2386.53295393103 2312.01605662113 2312.01605662113 3256.10655607106 3256.10655607106 3472.85359716603 3472.85359716603 2331.74023981795 2234.94371863553 2392.54718471461 2392.54718471461 2288.63692460812 2288.63692460812 2010.03178295276 3256.10655607106 3256.10655607106 3472.85359716603 3472.85359716603 2852.07332225574 2852.07332225574 2552.86358443849 2552.86358443849 2749.50602310313 2749.50602310313 2926.40618308813 2926.40618308813 2632.35339399105 2075.02762970652 2075.02762970652 2000.25085632305 2000.25085632305 2841.59671066449 2841.59671066449 2544.06607363177 2544.06607363177 2747.26984610764 2747.26984610764 2918.04914624136 2918.04914624136 2247.92016757187 2247.92016757187 2934.68959946468 2934.68959946468 3046.74496671567 3046.74496671567 3258.18902504533 2256.56614760859 2951.33934215256 2951.33934215256 3045.52687299778 3045.52687299778 2837.04944412497 2837.04944412497 2645.99679871728 2849.92385866603 2849.92385866603 2644.97323427564 2510.26524789614
"X21" 1715.28901949641 1715.28901949641 2248.67333434448 2562.9178683151 2461.20032675575 2461.20032675575 2386.48621498336 2386.48621498336 3305.21569749186 3305.21569749186 3501.53779424739 3501.53779424739 2340.13154190801 2296.32484316736 2467.8481376949 2467.8481376949 2381.81974411607 2381.81974411607 2063.05295057079 3305.21569749186 3305.21569749186 3501.53779424739 3501.53779424739 2895.56926429171 2895.56926429171 2632.45457515471 2632.45457515471 2831.94663152586 2831.94663152586 2981.34587888486 2981.34587888486 2673.84268127809 2164.73472718 2164.73472718 2138.16329146004 2138.16329146004 2890.79367716369 2890.79367716369 2632.30492890581 2632.30492890581 2829.67435533661 2829.67435533661 2972.71982031705 2972.71982031705 2355.47835906129 2355.47835906129 3060.53749953491 3060.53749953491 3158.8103078802 3158.8103078802 3283.99479142374 2366.56222347895 3082.24148117722 3082.24148117722 3152.03396056632 3152.03396056632 2939.77824154269 2939.77824154269 2769.02982086784 2955.42180892918 2955.42180892918 2765.54383338636 2568.30271628805
"X22" 1784.50651481269 1784.50651481269 2310.47187941975 2576.72149907378 2551.42288170994 2551.42288170994 2464.22789039507 2464.22789039507 3344.52492452999 3344.52492452999 3521.60112948587 3521.60112948587 2348.10230421686 2360.32910481826 2558.71719359556 2558.71719359556 2469.24765421471 2469.24765421471 2111.18427434809 3344.52492452999 3344.52492452999 3521.60112948587 3521.60112948587 2950.47069954153 2950.47069954153 2727.24585696605 2727.24585696605 2930.58830155783 2930.58830155783 3045.0990642576 3045.0990642576 2712.48533024742 2249.47369031852 2249.47369031852 2253.39911004833 2253.39911004833 2954.41034268291 2954.41034268291 2733.86667953318 2733.86667953318 2928.80668814552 2928.80668814552 3037.64575855443 3037.64575855443 2477.65139055152 2477.65139055152 3188.79023651223 3188.79023651223 3276.41068028037 3276.41068028037 3281.85325987202 2492.18959833587 3214.29028790526 3214.29028790526 3265.95098177554 3265.95098177554 3058.80328576451 3058.80328576451 2881.98961702134 3075.79003085411 3075.79003085411 2877.55692601789 2617.31829284518
"X23" 1882.07804172985 1882.07804172985 2390.12083682733 2617.6302316956 2657.65036513398 2657.65036513398 2545.0969436204 2545.0969436204 3382.94962680074 3382.94962680074 3542.90319894768 3542.90319894768 2375.82965842545 2430.14688538046 2665.33517617698 2665.33517617698 2546.15251141603 2546.15251141603 2156.37371844991 3382.94962680074 3382.94962680074 3542.90319894768 3542.90319894768 3024.3427635174 3024.3427635174 2837.40361949517 2837.40361949517 3042.46808483557 3042.46808483557 3116.51607668741 3116.51607668741 2747.95717429231 2330.72991167272 2330.72991167272 2336.80531730423 2336.80531730423 3036.9909491647 3036.9909491647 2847.93080698626 2847.93080698626 3041.62268713476 3041.62268713476 3111.31942888345 3111.31942888345 2609.59217314568 2609.59217314568 3315.52719123676 3315.52719123676 3389.40670130653 3389.40670130653 3255.14930921204 2628.09410570068 3342.65247803409 3342.65247803409 3379.18852098835 3379.18852098835 3189.09847749689 3189.09847749689 2968.77710914872 3205.69543025589 3205.69543025589 2967.07280140537 2658.65939172314
"X24" 2017.34167568446 2017.34167568446 2509.94747418968 2711.17500664418 2785.23824597697 2785.23824597697 2640.08119753749 2640.08119753749 3434.71406939237 3434.71406939237 3578.61526091683 3578.61526091683 2457.31391904961 2530.50159301481 2793.09344896897 2793.09344896897 2626.41965853669 2626.41965853669 2220.70123276917 3434.71406939237 3434.71406939237 3578.61526091683 3578.61526091683 3125.92864616503 3125.92864616503 2966.22795172613 2966.22795172613 3165.20081583461 3165.20081583461 3196.55744111128 3196.55744111128 2798.03638374742 2427.6328207838 2427.6328207838 2403.29773721174 2403.29773721174 3143.14775603731 3143.14775603731 2977.04221721958 2977.04221721958 3165.4059939145 3165.4059939145 3193.97001047333 3193.97001047333 2751.00021996083 2751.00021996083 3438.09550931953 3438.09550931953 3497.39454300108 3497.39454300108 3233.23632829388 2772.8056972022 3464.15893915931 3464.15893915931 3491.25028868808 3491.25028868808 3324.86625464473 3324.86625464473 3039.72125667495 3339.34666789265 3339.34666789265 3046.65304636852 2710.50542196707
"X25" 2200.5242880751 2200.5242880751 2693.73972793575 2878.09035241481 2940.61966336878 2940.61966336878 2765.39834492724 2765.39834492724 3511.6972646352 3511.6972646352 3637.69047623805 3637.69047623805 2624.73295544576 2695.43693314734 2948.88160376873 2948.88160376873 2734.85323819916 2734.85323819916 2335.85508308042 3511.6972646352 3511.6972646352 3637.69047623805 3637.69047623805 3259.16329465878 3259.16329465878 3116.54059165615 3116.54059165615 3296.19199757405 3296.19199757405 3286.93338347528 3286.93338347528 2891.03674488377 2567.21456391542 2567.21456391542 2483.47347814858 2483.47347814858 3274.45494847384 3274.45494847384 3124.23767460193 3124.23767460193 3297.09822516215 3297.09822516215 3286.35968715074 3286.35968715074 2903.63070659711 2903.63070659711 3553.99766649728 3553.99766649728 3607.67010519977 3607.67010519977 3261.01935255928 2926.78527225743 3576.27093559549 3576.27093559549 3607.08078545091 3607.08078545091 3459.97130655378 3459.97130655378 3126.42326932726 3470.9556666354 3470.9556666354 3148.37230363059 2800.65750947225
"X26" 2434.34407673683 2434.34407673683 2950.70031430763 3120.69930852922 3125.01083134477 3125.01083134477 2931.6405383756 2931.6405383756 3615.81155638366 3615.81155638366 3718.23255751617 3718.23255751617 2890.79633018525 2947.81853052261 3134.43269851753 3134.43269851753 2891.88907416455 2891.88907416455 2526.11362574958 3615.81155638366 3615.81155638366 3718.23255751617 3718.23255751617 3418.15829712024 3418.15829712024 3285.54876131032 3285.54876131032 3430.31734214068 3430.31734214068 3387.01587867847 3387.01587867847 3050.3343062418 2768.58833855623 2768.58833855623 2606.23412657632 2606.23412657632 3425.60826450318 3425.60826450318 3287.9858131243 3287.9858131243 3431.2419497644 3431.2419497644 3387.10019838787 3387.10019838787 3066.09854061783 3066.09854061783 3658.81582155034 3658.81582155034 3727.41794525209 3727.41794525209 3378.34928592077 3087.77191963494 3675.0778127826 3675.0778127826 3730.45098471693 3730.45098471693 3587.5398471649 3587.5398471649 3264.73236040659 3594.2669243482 3594.2669243482 3304.71701624717 2952.71179302157
