"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X11" 1999.20852705372 2111.43877302628 2289.70515268082 1956.1726670938 2046.7573005965 2115.94329151732 2180.11959559917 2366.18177940753 1880.76488894352 1964.93047098354 2092.78125648378 2263.86808272995 2152.25516023948 2132.93255007036 2295.21758552645 2491.75136838974 1936.87102661121 2141.68617218578 2257.12411634298 2298.36623007139 2216.92827428158 2240.85466806284 2246.89044436879 2177.8979466477 2122.55268743564 2322.4169660995 2070.96297244473 2084.93664670943 2197.98824715235 2370.45390747476 2407.36005319524 2305.61305126622 2265.16404785085 2285.24382090449 2244.80520070557 2146.52101565301 2167.09893684689 2388.37916593688 2145.84353854174 2133.24596794801 2191.78799069169 2187.76738742512 2267.22505497515 2314.60279447084 2366.06253251389 2286.17423995846 2189.38152059979 2251.14469777749 2438.49767468206 2062.92699387957 1993.97400761708 2017.47453648562 2122.26043011919 2180.94540682991 2104.28411130793 2131.37394856005 2191.01506062327
"X12" 2022.67389315936 2157.16189601456 2318.5389348735 1999.75896242427 2108.97608404842 2202.95792743008 2248.83477442828 2380.42348106092 1948.66918252474 2033.18141699805 2177.32417905028 2355.32845919824 2260.99189716609 2236.5133037758 2356.63890555487 2506.62828293556 2022.460159503 2213.85231605465 2356.50876184001 2418.21517096832 2323.65747819488 2340.57762193583 2345.18291590055 2289.57025897348 2224.31082337727 2372.14237245599 2106.85969401068 2159.15342423949 2293.58487249936 2464.28122872585 2495.27488320712 2410.71206435203 2363.3157318339 2381.46815939856 2350.52481901541 2251.31601648529 2243.67389212289 2443.57377708562 2271.48052778692 2245.34438169027 2278.20238774917 2267.88635770281 2343.35121173847 2399.41849539791 2456.42410122461 2378.9632266205 2272.78862177339 2342.41667427719 2468.67162038871 2166.46752411391 2092.91508775784 2117.8425027021 2226.93838542939 2286.41217562255 2215.31039833164 2244.96090304698 2272.22195650451
"X13" 2069.68264620671 2202.60762567201 2345.32979828189 2073.89032790543 2183.28844123074 2283.74361706307 2301.3863899087 2383.33124587977 2050.69879334293 2122.05719980674 2268.86386445736 2438.63108067988 2358.98854711363 2325.31713468252 2398.58326795338 2513.0495008775 2139.19268625578 2307.84741778499 2459.67590802356 2534.20025599322 2429.64055967628 2430.8020430188 2431.43340842664 2386.59357762879 2313.96302965188 2410.07106876761 2159.95608354839 2241.05940216222 2383.7654121328 2548.54261650566 2577.50201183251 2512.34352855611 2456.6655847132 2470.30787986112 2451.61245383474 2354.93044691585 2316.39614342856 2508.47067652469 2389.88012971605 2350.98622406835 2360.12914928681 2344.55787341838 2409.88994067858 2476.26258393832 2539.59080007281 2468.23730797693 2351.16514674334 2432.4174165038 2523.80218808869 2280.03386184877 2201.27619616446 2227.04736792473 2334.95660304417 2393.14110177897 2326.69872007556 2350.27935280126 2362.12290302187
"X14" 2140.61916243683 2242.45921475563 2365.43295990188 2178.66857655749 2266.70124375431 2350.93687132859 2331.08626503793 2373.807545205 2185.52875834582 2229.45695197862 2362.74820948977 2507.18693997629 2436.93048828098 2389.54852853638 2414.66694638268 2508.2221770726 2283.79389647163 2421.93691441877 2560.50835627686 2638.101249936 2528.22848473787 2503.19053567891 2496.92768112747 2458.40541219645 2381.81722191425 2430.08226078413 2228.57988820832 2325.34384028131 2460.37204321093 2615.66968572344 2648.43330327227 2604.01605265814 2538.71077780074 2544.8281080715 2540.99935867448 2450.49254697511 2379.00640851386 2577.0926570062 2489.74356475075 2440.46249251906 2431.08739240435 2412.40846815391 2460.69613654719 2539.22791196002 2609.72415490877 2548.3918676222 2418.05742147027 2512.33541983766 2600.97458607618 2398.317101801 2313.97083513737 2340.19775874319 2440.37160891361 2494.63328564995 2430.59189837458 2436.35612277566 2452.5373564847
"X15" 2235.96248957409 2275.48259695673 2377.77339126538 2313.94443254518 2358.11935369522 2402.2594606179 2338.12387799771 2355.21603462694 2351.67604636171 2353.98299749695 2457.00646871215 2559.1935022207 2491.52351212502 2426.37794085185 2405.39298467006 2493.5548949835 2453.76245941964 2554.77626399846 2656.00980521947 2725.33316972521 2616.31868402961 2555.15892480446 2539.09934803016 2501.83935906021 2425.07077823948 2432.54734324268 2311.42568071007 2409.65496956716 2520.18744724395 2662.77810519202 2706.04382453648 2682.871761221 2607.36821254953 2603.0203726681 2616.18447344328 2535.35107298027 2430.25004609461 2645.27703972627 2564.61886950915 2508.95511398983 2488.95001843011 2470.01103124105 2495.32757381498 2587.49087403362 2665.61971601881 2617.98826925636 2472.14085298576 2577.21461147417 2697.14401826917 2517.41932803198 2427.7585615783 2454.33051187936 2540.52931262352 2587.80534714867 2523.15224572113 2497.82691749035 2537.40040459923
"X16" 2356.48730804426 2316.79166275118 2395.57566852787 2478.45709322409 2464.00614319798 2455.81890764638 2350.36227721085 2348.83795633342 2546.90873587166 2496.98380778577 2560.38335220095 2612.19528020083 2543.62117977281 2460.92216666984 2398.96492791906 2487.29958464875 2649.58969563152 2706.50906022876 2755.6721221294 2805.8887028867 2705.01674767143 2607.1950821801 2580.04398890007 2543.39760754764 2468.55116742142 2443.86655503213 2408.59913405299 2503.4649339628 2579.79854480795 2705.77611682689 2762.6796868669 2760.61971001097 2678.27116664214 2662.63143722634 2692.975382813 2623.76133062354 2488.9222866401 2716.09911864224 2627.49519932083 2571.25849744077 2549.04124139383 2531.75468954947 2536.20922199985 2640.6103357016 2724.65453907053 2692.28297244809 2532.6449967451 2637.5460598277 2808.66331597628 2639.06556100119 2546.76413014736 2574.17775935721 2645.93772552833 2683.24878354274 2616.6386185986 2551.81864863502 2619.09646009038
"X17" 2502.57394049136 2384.47008483743 2434.70574036222 2670.12386666907 2591.87918950104 2533.13886163065 2399.8835135745 2377.84436737373 2768.23989730201 2659.91892319628 2682.85273457854 2686.66473705938 2618.12991811595 2523.06695048113 2427.84137999952 2510.09908871115 2871.94731904582 2877.15068801347 2871.09044791296 2892.4196976017 2807.28659741911 2683.48704680624 2645.87311292111 2614.59986103966 2541.6107843371 2494.25197757499 2520.42580998147 2618.34722471322 2659.50347924138 2763.93557332491 2832.77024696764 2850.9450850287 2769.38729623559 2744.26767337365 2789.68439831315 2732.16974590621 2576.65090820305 2794.23946663302 2695.74379302458 2646.04421281733 2629.41028184045 2614.07661757982 2608.97208207539 2720.8879620299 2806.69105873264 2788.5877845018 2621.74170406003 2706.83935090728 2931.82261793888 2765.3661331073 2675.62449377501 2704.89867201996 2768.54709337341 2793.37194010521 2725.85092559687 2619.86937435792 2702.16978891969
"X18" 2672.02251750834 2489.36046524037 2504.9957729374 2883.98022063965 2744.24339779054 2645.40340219438 2502.90319297187 2451.243956196 3009.61115030631 2840.97120938502 2826.19705159901 2792.1002574991 2727.82074463953 2628.957805396 2508.83644285025 2572.20947036156 3118.02021858715 3063.90021028686 3007.5762389955 2991.44869272923 2926.5212495792 2795.82512996586 2749.71961415871 2732.15936504891 2659.08980877487 2598.06733764386 2646.28418952224 2760.40296623308 2771.56320813429 2848.22604721436 2922.04030575784 2958.03489771389 2886.71932411779 2856.42888578188 2912.67274542028 2865.39143615461 2702.35787255968 2882.71021462029 2782.58771340931 2745.08894430142 2738.36957078853 2722.54513689367 2724.6011189303 2837.05670019967 2919.19187686116 2912.20843284589 2748.77517171346 2793.07917182713 3063.34178133045 2892.98426249971 2811.82359849284 2843.65283402363 2909.9935885936 2921.45547079391 2856.78629170763 2715.46389106994 2790.7417750909
"X19" 2859.02607505524 2627.62183280154 2604.17377561756 3111.46744525107 2914.84702883205 2784.62956328031 2648.20271791796 2557.65153869204 3260.85850801581 3033.32141152982 2979.73718597459 2919.71205221278 2863.23766262058 2768.83537512015 2631.95017641141 2667.39123585419 3378.58648029874 3259.75558633013 3158.83286256181 3098.09646647111 3051.58735466776 2934.23362710848 2881.54151220763 2885.09971072745 2809.38273890812 2742.77041903717 2783.46237538092 2924.95185337395 2912.0147959679 2954.03966410821 3022.27757083664 3071.25867177482 3017.44813395622 2987.65289025378 3049.03567089926 3009.93283804427 2853.97140877594 2980.27038826402 2889.52468914312 2865.5048507276 2867.48149212901 2845.70730723689 2869.71395903097 2975.90519210474 3049.81546003376 3049.89944317303 2901.78655036475 2893.10291757074 3200.68194418822 3011.67887123082 2943.44931751118 2977.28706315039 3056.69809058171 3056.61728168284 3000.45362538827 2835.25739537827 2886.06185988212
"X20" 3054.74658983321 2781.77229400674 2719.25770945648 3341.23356353881 3090.15401770685 2926.88987845055 2801.87225399179 2671.89353677401 3508.45386445981 3226.45767094066 3125.10621135151 3047.15559665732 2997.06398809583 2910.8637450105 2765.24324642782 2777.13529772143 3637.69477988533 3454.39952917492 3309.21426861485 3199.45719389207 3163.2489703533 3072.16941091492 3013.10460802881 3039.04169902024 2959.13377133766 2894.55485168462 2926.88879626337 3097.77803338093 3062.86701992655 3064.64850290502 3116.48340439525 3171.04829188937 3136.54723046663 3112.42229040739 3172.75007929578 3140.3496271796 3004.13171323388 3082.38968671508 3006.60378664388 2991.83915087678 2995.96511752739 2961.06204050296 3012.63081978367 3108.65518010302 3172.6938706346 3176.46767630803 3053.25312126212 2995.3595725249 3342.50367226949 3109.49738527043 3055.16554534753 3089.00696253247 3186.4679770542 3179.4754255699 3137.49949049271 2961.74494896745 2987.43740852321
"X21" 3249.00635761151 2929.20723132649 2834.03701805364 3560.7896923011 3254.66892086495 3044.53378391187 2923.76464720166 2767.97395507097 3737.44622629691 3409.32845574301 3245.58125850371 3150.73251862517 3098.79544079524 3017.32229443965 2870.96521437474 2881.02042038391 3875.35641083254 3636.56975426878 3441.40541601276 3283.36468763359 3245.87234382822 3181.31525738864 3113.37956196749 3153.57723995952 3070.11059507738 3015.28458522038 3070.02042613413 3261.7170250469 3202.50585013181 3162.02355435116 3189.48214585788 3240.39998135759 3220.5916718554 3205.19799018134 3258.46310337285 3232.63145338304 3124.46035751687 3184.8315875899 3120.17081114104 3105.96444947248 3102.30683929326 3047.48255386513 3119.45843764233 3206.02301585132 3262.4090797981 3268.25311427481 3174.56612111316 3088.3654429199 3488.86264995473 3179.73946537353 3136.77419159861 3167.75379982649 3280.36566609055 3273.12799787206 3249.22141827501 3074.7323789448 3095.57291451586
"X22" 3432.08032198831 3050.78003248003 2935.66279936134 3758.15366784114 3395.363380995 3115.98398389679 2981.27356053166 2826.58813907807 3933.53239746037 3572.47089941333 3330.29151552906 3213.28499208195 3145.59566994887 3058.2967264834 2918.73478424438 2963.65437248844 4071.95633593774 3795.99426789958 3542.02016031533 3342.99870878875 3291.6069123322 3241.36075106111 3159.4221337784 3196.6823748955 3112.5176145903 3075.17862943944 3206.38946303685 3402.48595189582 3314.24307738041 3233.96491220033 3232.67998743134 3269.69596840767 3254.52399872516 3248.43837494394 3288.9519012421 3270.88949869309 3194.40594728904 3285.66523816707 3220.15198634538 3194.78202540045 3171.42799390252 3091.30744040787 3164.78814286613 3247.1135762735 3301.58067824772 3309.67727606875 3245.01028739602 3165.64936718797 3640.36350755329 3221.30804512021 3184.49164421571 3209.5171880716 3327.19045311366 3327.67639970555 3323.43672953472 3159.94410755083 3213.62665520944
"X23" 3597.59818767394 3147.93154521798 3029.39582252944 3924.85845594768 3512.22554701625 3150.70964627879 2982.22329202219 2859.30663182638 4086.94659214277 3714.05916563018 3392.96183598398 3248.53059083531 3152.27394888172 3044.98098907532 2917.25810366279 3033.91919344189 4213.8440820282 3927.78186410682 3616.8411488085 3394.54410807199 3323.75115831841 3269.5545463599 3167.28657556151 3180.10192885762 3099.44775105551 3086.31668011048 3331.32494706307 3521.4839484644 3406.79931904914 3295.38600824153 3264.95331914757 3279.79428669373 3259.12936092831 3260.35075919643 3282.78313312211 3274.22988135776 3229.44040889921 3392.8528502907 3315.89542871279 3270.16105050845 3217.67850041125 3110.85797645691 3163.42170487634 3249.05678299961 3308.26899304721 3319.74867692547 3280.1954290021 3242.8727540597 3798.5118952588 3252.96433477064 3218.09535339605 3236.11186077357 3347.12747357204 3361.99147953381 3376.34397008206 3231.99645893997 3353.90706731917
"X24" 3743.33541705011 3244.8545727847 3139.22620147254 4057.09604910262 3619.06686552389 3190.90445370351 2979.04236849421 2909.46860933773 4194.05170917909 3839.97425067199 3470.58666563565 3301.5403497137 3172.42840924512 3032.79722058594 2917.87946295143 3125.36815967345 4296.34846515093 4032.83940953541 3690.75130189485 3475.16376761237 3393.59636854186 3320.43739617236 3192.53514909679 3162.21414279028 3089.34012201267 3104.79778781215 3442.65278084489 3636.25735239181 3514.39507579278 3387.06343586635 3330.26515177902 3319.70585911745 3289.25992009464 3293.74043816951 3293.30689555333 3295.38931946898 3280.70778337555 3523.02250411173 3435.91603639951 3368.56020894884 3284.03690073938 3154.73594144627 3170.81655627949 3266.36144891399 3334.59973050661 3350.24979348836 3331.46487098879 3355.96600941008 3964.1617907228 3309.96383442829 3277.4526663956 3291.46138483017 3389.25572906916 3421.20353578895 3450.71696397969 3333.61584744481 3534.69791729927
"X25" 3869.83448875782 3375.96718848527 3295.243071167 4154.94399131896 3735.24323776181 3291.54763256081 3045.64766489929 3032.56181482053 4256.50968295985 3958.59460715118 3605.12458444686 3427.81031758442 3273.33658051736 3096.12832824484 2991.61377484444 3279.76680304199 4323.31912325453 4114.69184656266 3793.98148923649 3624.16293563456 3555.38905923405 3459.13899319022 3303.44897045927 3220.60081701963 3158.89062737354 3204.25002402701 3540.10584315145 3769.53115610564 3678.18447179389 3554.57870432422 3475.76269533633 3443.00394210669 3407.2261045993 3409.89484611577 3382.98095042626 3395.29568004859 3409.65047278391 3692.5787406508 3612.58180498943 3532.2508916568 3420.53850649397 3277.92211433715 3255.83904178935 3363.99415438487 3440.75486171249 3459.99018464792 3459.94387450893 3542.81085481548 4134.78680767333 3427.02987780799 3402.8405245637 3420.2018128962 3507.47056490434 3554.04022202142 3593.92667125322 3513.50286673585 3769.07817711091
"X26" 3977.76131904471 3565.75191998165 3514.86855106014 4220.38399316418 3873.09538894554 3490.27894552514 3240.14336300934 3267.28123302497 4278.88425880234 4073.46189479919 3818.89845791363 3662.70104216443 3499.06031373375 3289.20306671673 3192.71064728736 3523.10254010847 4303.86632417381 4174.79904870724 3942.76541000137 3858.17135095718 3833.99594450113 3723.72757496413 3542.51146418394 3410.29242521925 3362.14911921872 3436.09116305418 3623.87072766301 3933.2450773034 3919.70519632512 3819.5575417529 3723.09873701208 3676.74951531249 3647.00644227029 3642.85569278077 3588.15760559542 3608.55053989268 3652.49266014515 3906.02367115036 3860.31079403753 3782.88601506953 3654.54427350239 3509.78840362929 3461.97599728243 3580.12420347828 3659.72211727775 3680.37747024083 3700.50079424995 3818.8467067929 4302.05933121954 3617.77241613726 3610.78954523483 3641.33537136136 3729.12332511863 3783.39949323683 3828.70969254604 3795.48274581399 4051.87785198319
"X27" 4065.32509995887 3810.57301022832 3787.06217187576 4255.10897567604 4027.15443741906 3781.29254187478 3570.0723488071 3609.97416176772 4265.90601458126 4177.51631343688 4095.40726660686 3995.20077050857 3839.26683097392 3611.49982013563 3525.20516238337 3845.067364932 4248.0620007688 4208.89816844019 4124.04584856922 4152.5772302245 4200.85394867235 4094.74983060432 3894.67287903503 3727.59406895193 3695.14373380096 3795.1645225825 3693.14636918966 4115.70633394043 4219.56141746576 4157.39669763236 4046.92974504178 3997.87892717856 3986.51413978357 3971.41994195691 3891.25973429358 3916.40015052222 3991.67848697029 4147.21235935352 4158.34221202892 4100.53082775839 3967.34176711283 3829.52752690319 3775.7468909746 3896.57839114098 3969.96796112529 3989.01926886246 4033.13657320017 4158.60791727147 4451.15908584354 3860.53147047662 3877.22792686254 3929.67255635556 4031.5701966571 4084.57351731346 4131.12972063168 4154.24695374692 4351.64828674452
"X28" 4127.15343075687 4072.06832905641 4068.18437183564 4259.21458543821 4170.95512066469 4106.99730202298 3977.34280469625 4004.98920337247 4220.75377936235 4252.27150262456 4376.10419859377 4359.61194995241 4220.39566723977 3995.63962880642 3929.09085132291 4192.62287578569 4163.73122897503 4206.64496474111 4293.00296937717 4440.04592281683 4571.84835956343 4488.69094624368 4279.64107178974 4098.62657796764 4084.62010227566 4208.64079983287 3745.60847959626 4279.32956396402 4513.53582152117 4494.27787544218 4372.87197310014 4330.28321129917 4343.31508818032 4314.47819387865 4215.64100771401 4242.08513390504 4349.91704672732 4378.71539071121 4448.28318764055 4420.17300892979 4290.17741042338 4162.74384798151 4119.51744393196 4233.31056765586 4291.34321489118 4306.16184046102 4377.6955950188 4493.94767137824 4562.79289356088 4098.91974850647 4137.75957123671 4215.75890271864 4339.86333945032 4383.64757336966 4428.4601896366 4511.66211858908 4613.3155040039
"X29" 4155.39303098891 4286.88233658717 4293.33909548984 4231.43436024158 4264.13347659515 4373.8031970016 4352.1629834681 4357.41653100879 4145.14310622398 4273.20027412935 4577.09923429946 4651.78486710667 4526.46871888456 4326.31561395268 4294.9580019013 4482.72119756643 4055.73684891838 4155.32961789052 4386.66271674493 4629.81472274152 4831.66926704254 4782.03513738311 4575.30067821331 4401.20003658119 4409.30929333924 4556.37810100497 3778.19041765054 4371.82234651957 4710.89934277142 4728.14305862997 4599.06638301705 4567.17494921732 4599.31567121582 4555.41084470061 4448.84190037294 4474.0383051033 4612.94784621211 4551.19189187981 4650.33144446548 4650.29132993095 4524.56930210393 4403.97298643459 4375.45017963194 4472.95044756441 4509.64168123673 4519.09309013199 4617.88483544644 4732.77967462603 4617.8540129541 4259.17831326045 4307.68067602437 4407.23051496518 4549.86875405761 4580.04834246422 4621.22611142367 4758.93180743908 4772.79471230404
